"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.001741, 1, 0.001741, balancing:strategy=''none'',classifier:__choice__=''mlp'',data_preprocessor:__choice__=''NoPreprocessing'',feature_preprocessor:__choice__=''no_preprocessing'',classifier:mlp:activation=''relu'',classifier:mlp:alpha='0.0001',classifier:mlp:batch_size=''auto'',classifier:mlp:beta_1='0.9',classifier:mlp:beta_2='0.999',classifier:mlp:early_stopping=''valid'',classifier:mlp:epsilon='1e-08',classifier:mlp:hidden_layer_depth='1',classifier:mlp:learning_rate_init='0.001',classifier:mlp:n_iter_no_change='32',classifier:mlp:num_nodes_per_layer='32',classifier:mlp:shuffle=''True'',classifier:mlp:solver=''adam'',classifier:mlp:tol='0.0001',classifier:mlp:validation_fraction='0.1'
5.324829, 0.303300, 5.392920, 1, 0.068091, balancing:strategy=''none'',classifier:__choice__=''mlp'',data_preprocessor:__choice__=''NoPreprocessing'',feature_preprocessor:__choice__=''no_preprocessing'',classifier:mlp:activation=''relu'',classifier:mlp:alpha='0.0001',classifier:mlp:batch_size=''auto'',classifier:mlp:beta_1='0.9',classifier:mlp:beta_2='0.999',classifier:mlp:early_stopping=''valid'',classifier:mlp:epsilon='1e-08',classifier:mlp:hidden_layer_depth='1',classifier:mlp:learning_rate_init='0.001',classifier:mlp:n_iter_no_change='32',classifier:mlp:num_nodes_per_layer='32',classifier:mlp:shuffle=''True'',classifier:mlp:solver=''adam'',classifier:mlp:tol='0.0001',classifier:mlp:validation_fraction='0.1'
