Time,Training (Empirical) Performance,Test Set Performance
0,1.0,1.0
1.0611422061920166,0.5,0.5
15.16467547416687,0.245151323022178,0.24181980325556762
19.616215705871582,0.245151323022178,0.24181980325556762
21.744189262390137,0.245151323022178,0.24181980325556762
57.55761742591858,0.245151323022178,0.24181980325556762
96.55644178390503,0.19721849843746186,0.1980665958825889
459.8081648349762,0.19721849843746186,0.1980665958825889
461.623251914978,0.19721849843746186,0.1980665958825889
462.67333126068115,0.19721849843746186,0.1980665958825889
465.74594593048096,0.19721849843746186,0.1980665958825889
466.4829752445221,0.19721849843746186,0.1980665958825889
471.1504726409912,0.1940325089722651,0.19044665903858804
515.2394278049469,0.1940325089722651,0.19044665903858804
532.4771120548248,0.17565614391670303,0.17770147162201022
533.1505229473114,0.17565614391670303,0.17770147162201022
559.9056406021118,0.17565614391670303,0.17770147162201022
560.6500382423401,0.17565614391670303,0.17770147162201022
705.387951374054,0.17565614391670303,0.17770147162201022
713.8024537563324,0.17565614391670303,0.17770147162201022
717.2739367485046,0.17565614391670303,0.17770147162201022
718.09508061409,0.17565614391670303,0.17770147162201022
724.297679901123,0.17565614391670303,0.17770147162201022
726.1596372127533,0.17565614391670303,0.17770147162201022
732.5378701686859,0.17565614391670303,0.17770147162201022
734.6039197444916,0.17565614391670303,0.17770147162201022
772.5761451721191,0.17565614391670303,0.17770147162201022
773.5650353431702,0.17565614391670303,0.17770147162201022
779.2645647525787,0.17565614391670303,0.17770147162201022
792.6028730869293,0.17565614391670303,0.17770147162201022
855.7754938602448,0.17565614391670303,0.17770147162201022
863.8970265388489,0.17565614391670303,0.17770147162201022
874.74431681633,0.17565614391670303,0.17770147162201022
875.7471051216125,0.17565614391670303,0.17770147162201022
891.8985002040863,0.17565614391670303,0.17770147162201022
916.1880090236664,0.17565614391670303,0.17770147162201022
921.3110904693604,0.17565614391670303,0.17770147162201022
923.9546220302582,0.17565614391670303,0.17770147162201022
1018.5465264320374,0.17565614391670303,0.17770147162201022
1031.9600121974945,0.17565614391670303,0.17770147162201022
1033.8659193515778,0.17565614391670303,0.17770147162201022
1350.4562175273895,0.17565614391670303,0.17770147162201022
1393.3589115142822,0.17565614391670303,0.17770147162201022
1417.189978837967,0.17565614391670303,0.17770147162201022
1421.7438950538635,0.17565614391670303,0.17770147162201022
1788.8965280056,0.17565614391670303,0.17770147162201022
1794.8848702907562,0.17565614391670303,0.17770147162201022
1800.1018526554108,0.17565614391670303,0.17770147162201022
1804.0563280582428,0.17565614391670303,0.17770147162201022
1816.344167470932,0.17565614391670303,0.17770147162201022
1860.6423091888428,0.17565614391670303,0.17770147162201022
1864.953628540039,0.17565614391670303,0.17770147162201022
1866.7684273719788,0.17565614391670303,0.17770147162201022
1884.4377834796906,0.17565614391670303,0.17770147162201022
1888.458119392395,0.17565614391670303,0.17770147162201022
1896.1377274990082,0.17565614391670303,0.17770147162201022
1900.746922492981,0.17565614391670303,0.17770147162201022
1904.1074810028076,0.17565614391670303,0.17770147162201022
1904.8609471321106,0.17565614391670303,0.17770147162201022
1911.0885801315308,0.17565614391670303,0.17770147162201022
1918.6432569026947,0.17565614391670303,0.17770147162201022
1931.9633030891418,0.17565614391670303,0.17770147162201022
2002.9558346271515,0.17565614391670303,0.17770147162201022
2013.3837549686432,0.17565614391670303,0.17770147162201022
2016.0895748138428,0.17565614391670303,0.17770147162201022
2026.9226162433624,0.17565614391670303,0.17770147162201022
2028.8665964603424,0.17565614391670303,0.17770147162201022
2039.2385096549988,0.17565614391670303,0.17770147162201022
2041.0532970428467,0.17565614391670303,0.17770147162201022
2044.5696229934692,0.17565614391670303,0.17770147162201022
2047.2723727226257,0.17565614391670303,0.17770147162201022
2413.1987838745117,0.17565614391670303,0.17770147162201022
2422.7273564338684,0.17353620550571547,0.1747124691852342
2452.9067158699036,0.17353620550571547,0.1747124691852342
2456.3252363204956,0.17353620550571547,0.1747124691852342
2463.2177431583405,0.17353620550571547,0.1747124691852342
2490.870271205902,0.17353620550571547,0.1747124691852342
2497.1224422454834,0.17353620550571547,0.1747124691852342
2534.9666333198547,0.17353620550571547,0.1747124691852342
2541.393579721451,0.17353620550571547,0.1747124691852342
2543.362302303314,0.17353620550571547,0.1747124691852342
2554.397019147873,0.17353620550571547,0.1747124691852342
2555.2131457328796,0.17353620550571547,0.1747124691852342
2614.7519257068634,0.17353620550571547,0.1747124691852342
2621.9730286598206,0.17353620550571547,0.1747124691852342
2627.9243133068085,0.17252387350436216,0.17452384454656833
2632.3455905914307,0.17252387350436216,0.17452384454656833
2637.552630186081,0.17252387350436216,0.17452384454656833
2639.7405190467834,0.17252387350436216,0.17452384454656833
2646.6788136959076,0.1701955903615051,0.17190617362817862
2648.9952535629272,0.1701955903615051,0.17190617362817862
2655.1619486808777,0.1701955903615051,0.17190617362817862
3180.6760754585266,0.1701955903615051,0.17190617362817862
3283.6592361927032,0.1701955903615051,0.17190617362817862
