@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
735_bac,1.0,111,0.0494183107027,ok
36_bac,1.0,11,0.00161121598711,ok
1116_bac,1.0,119,0.0,ok
819_bac,1.0,83,0.100703536088,ok
1146_bac,1.0,80,0.0448174270154,ok
354_bac,1.0,81,0.778995881803,ok
273_bac,1.0,51,0.986355514884,ok
24_bac,1.0,138,0.0295999868294,ok
1166_bac,1.0,59,0.0685911840968,ok
57_bac,1.0,34,0.0108334534559,ok
833_bac,1.0,2,0.222055491824,ok
901_bac,1.0,4,0.0238737746405,ok
1138_bac,1.0,21,0.101825367934,ok
1000_bac,1.0,58,0.000417029300841,ok
554_bac,1.0,7,0.000765883509465,ok
401_bac,1.0,79,0.100127288448,ok
1053_bac,1.0,53,0.532135782058,ok
181_bac,1.0,128,0.227836853614,ok
727_bac,1.0,138,0.0295999868294,ok
1142_bac,1.0,50,0.0569387755102,ok
912_bac,1.0,57,0.0468968647177,ok
% 
% 
% 
