@RELATION ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE acc_metric NUMERIC
@ATTRIBUTE auc_metric NUMERIC
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE f1_metric NUMERIC
@ATTRIBUTE pac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
38_bac,1,936,0.0353413654618,0.00583044437441,0.0188195038494,3.27650594711,0.252873563218,0.289345040449,ok
38_bac,1,937,0.0819277108434,0.0263383008419,0.080534419882,2.83205795288,0.517766497462,0.967369351264,ok
38_bac,1,938,0.0465863453815,0.00774391067489,0.0248075278015,3.71335196495,0.32044198895,0.350575381821,ok
38_bac,1,939,0.0755020080321,0.0539710053577,0.0771126919094,2.94834303856,0.487046632124,1.07797904989,ok
38_bac,1,940,0.0417670682731,0.00589797847913,0.0345436945658,3.68309903145,0.295454545455,0.289115724078,ok
38_bac,1,941,0.0803212851406,0.0127639457926,0.0427715996578,3.01806211472,0.49504950495,0.64599926902,ok
38_bac,1,942,0.0465863453815,0.00542523974607,0.0494124532889,3.62295103073,0.327683615819,0.266417206776,ok
38_bac,1,943,0.0385542168675,0.00612309216154,0.0328328305794,3.43926000595,0.275862068966,0.300393497094,ok
1067_bac,1,96,0.531609195402,0.334766313933,0.496031746032,3.15838003159,1.04815864023,1.10514590342,ok
1067_bac,1,97,0.531609195402,0.334766313933,0.496031746032,3.13300323486,1.04815864023,1.10514590342,ok
1067_bac,1,98,0.623563218391,0.39665217939,0.535336356765,9.87424397469,1.11568123393,1.23459852637,ok
1067_bac,1,99,0.431034482759,0.380873645755,0.512093726379,2.93374300003,1.0067114094,1.23397508609,ok
1067_bac,1,90,0.531609195402,0.334766313933,0.496031746032,3.15725493431,1.04815864023,1.10514590342,ok
1067_bac,1,91,0.488505747126,0.344403502142,0.500755857899,3.02235794067,1.0303030303,1.08247100139,ok
1067_bac,1,92,0.531609195402,0.334766313933,0.496031746032,3.13234615326,1.04815864023,1.10514590342,ok
1067_bac,1,93,0.534482758621,0.379865835223,0.543083900227,3.05645608902,1.08771929825,1.09106870988,ok
1067_bac,1,94,0.548850574713,0.35974111867,0.513794406652,3.13490104675,1.0700280112,1.25723936796,ok
1067_bac,1,95,0.491379310345,0.343017762661,0.472222222222,3.03552389145,1.00884955752,1.1207657113,ok
26_bac,1,416,0.000292192613371,8.61532995828e-05,0.25,11.3326048851,0.251152073733,0.0045517706353,ok
26_bac,1,417,0.000584385226741,4.79616306954e-05,0.252314814815,7.88808083534,0.252403561709,0.00549070530242,ok
26_bac,1,418,0.000876577840112,1.14227819914e-05,0.000542379553967,10.3988471031,0.000547223550363,0.0318608777074,ok
26_bac,1,419,0.000292192613371,1.50990318857e-05,0.25,33.9564628601,0.251152073733,0.00365900733446,ok
26_bac,1,420,0.00292192613371,0.000442155219391,0.264421559343,6.6640329361,0.260419243387,0.0563527254764,ok
26_bac,1,411,0.000292192613371,2.04281019629e-05,0.25,44.8679778576,0.251152073733,0.00320782019747,ok
26_bac,1,412,0.000292192613371,9.05941913136e-05,0.25,85.9962980747,0.251152073733,0.00480657920961,ok
26_bac,1,413,0.000292192613371,1.59872102317e-05,0.25,60.8590521812,0.251152073733,0.00340672536571,ok
26_bac,1,414,0.000292192613371,2.66453503883e-06,0.25,21.2142729759,0.251152073733,0.00410130540891,ok
26_bac,1,415,0.000292192613371,8.97060129672e-05,0.25,13.7719709873,0.251152073733,0.00474732957111,ok
389_bac,1,150,0.166179187192,0.0542153302292,0.189985994582,12.0393431187,0.207118278439,0.743755911171,ok
389_bac,1,151,0.150477216749,0.0316670026693,0.186097634989,18.3343548775,0.189382882712,0.884809517596,ok
389_bac,1,152,0.180572660099,0.0345516065311,0.191382356292,16.1873288155,0.218821656495,0.920552617412,ok
389_bac,1,153,0.193657635468,0.0434740479507,0.219209592486,4.14610791206,0.248991840236,0.907647282668,ok
389_bac,1,154,0.155711206897,0.0505248674016,0.177001554882,17.1279740334,0.18670017073,0.673516659536,ok
389_bac,1,155,0.177955665025,0.0418272671955,0.209380671995,17.3529059887,0.231597244372,0.896531677641,ok
389_bac,1,156,0.155711206897,0.0323339208441,0.19273071417,16.6037259102,0.197517560544,0.884664685707,ok
454_bac,1,246,0.230248306998,0.0898823790474,0.406877097765,2.8507039547,0.625134418238,1.6909622643,ok
454_bac,1,247,0.15237020316,0.0632637195355,0.3066426242,2.86008620262,0.455735845726,0.994143860966,ok
454_bac,1,248,0.26072234763,0.122592563455,0.37510414435,3.04723215103,0.585080679446,1.64496165304,ok
454_bac,1,249,0.243792325056,0.142495600084,0.408263705396,2.88413691521,0.620555883913,1.65358298481,ok
454_bac,1,250,0.199774266366,0.225342994077,0.474440000952,2.83833503723,0.618217010781,1.24792246832,ok
454_bac,1,251,0.243792325056,0.128556261892,0.322329738865,3.0622150898,0.575830343592,1.63300367509,ok
454_bac,1,252,0.247178329571,0.143170675407,0.359363469733,2.90708494186,0.605567181949,1.37874778325,ok
454_bac,1,253,0.240406320542,0.139042738502,0.407019924302,3.03083395958,0.623500082514,1.62413141893,ok
454_bac,1,254,0.240406320542,0.0927711878974,0.378359399176,3.02089691162,0.618210138771,1.12530217651,ok
454_bac,1,255,0.243792325056,0.128556261892,0.322329738865,3.00455284119,0.575830343592,1.63300367509,ok
807_bac,1,236,0.235946745562,0.0777216788666,0.233591342113,62.9967339039,0.224568813798,1.01643915027,ok
807_bac,1,237,0.203402366864,0.0634992732558,0.203085598207,23.3065781593,0.204841713222,0.516889523321,ok
807_bac,1,238,0.19674556213,0.0720516513729,0.196045811152,228.870375872,0.196020633751,0.9141167558,ok
807_bac,1,239,0.258136094675,0.101152064654,0.258204328944,101.496488094,0.262702295822,0.708187847523,ok
807_bac,1,240,0.235946745562,0.084317648501,0.235745306809,170.566534042,0.238326484871,0.596542891399,ok
807_bac,1,241,0.195266272189,0.0583573392407,0.196851358924,148.614053011,0.207874015748,0.491010644801,ok
807_bac,1,242,0.208579881657,0.0722267704539,0.20830414682,424.275596857,0.21029082774,0.568166146429,ok
807_bac,1,243,0.223372781065,0.0835197621883,0.22270769123,8.60999393463,0.222713864307,0.594953558809,ok
807_bac,1,244,0.201183431953,0.0613004342953,0.200957901373,13.6209189892,0.203136669156,0.585482162409,ok
807_bac,1,245,0.192307692308,0.064461880954,0.191764149622,427.787495852,0.19245003701,0.42071838267,ok
1112_bac,1,1302,0.705454545455,0.660435804177,0.761286273839,63.7857761383,1.60729080365,1.99646916939,ok
1112_bac,1,1303,0.724606060606,0.655184268427,0.757187414189,158.736188173,1.60742134983,2.02169778524,ok
1112_bac,1,1304,0.463393939394,0.637405273102,0.758285797183,48.9496459961,1.55754736199,1.96236302425,ok
1112_bac,1,1305,0.726545454545,0.640095750156,0.746838910736,54.7366821766,1.60181721005,2.02110612117,ok
1112_bac,1,1306,0.711636363636,0.667316564859,0.770699597432,65.8149020672,1.6135770235,1.99501701874,ok
1112_bac,1,1307,0.72096969697,0.647379121743,0.748388045241,65.9475431442,1.60193913278,2.06062366192,ok
1112_bac,1,1308,0.688363636364,0.681207288704,0.773334162302,31.9184598923,1.61220723918,2.04181051438,ok
1112_bac,1,1309,0.719151515152,0.652311806926,0.755003600831,88.034717083,1.60546610743,2.06051743405,ok
1112_bac,1,1310,0.674666666667,0.641441042652,0.757586355182,41.6268260479,1.60080529192,1.99635637933,ok
1112_bac,1,1311,0.728484848485,0.665296926082,0.76383858951,72.0566279888,1.61169214267,2.01901418797,ok
980_bac,1,128,0.00215633423181,6.98692175283e-05,0.00589124538704,13.6529941559,0.00120048019208,1.00332252219,ok
980_bac,1,129,0.00646900269542,8.89244586724e-05,0.0129829709662,3.83630990982,0.0036036036036,1.01385436553,ok
980_bac,1,120,0.00323450134771,0.000139738435057,0.00649148548308,132.987140179,0.00180126088262,0.985655088971,ok
980_bac,1,121,0.00323450134771,4.44622293361e-05,0.00649148548308,20.4013001919,0.00180126088262,1.00261501165,ok
980_bac,1,122,0.00539083557951,6.35174704802e-05,0.00769196567516,57.9822378159,0.0030039050766,1.00127617112,ok
980_bac,1,123,0.00215633423181,4.44622293361e-05,0.00589124538704,61.9362151623,0.00120048019208,0.992916038232,ok
980_bac,1,124,0.00323450134771,6.35174704802e-05,0.011182250678,23.9113709927,0.001800180018,0.985720758684,ok
980_bac,1,125,0.00431266846361,0.000139738435057,0.00709172557912,71.1165318489,0.0024024024024,0.986587231167,ok
980_bac,1,126,0.00431266846361,8.25727116243e-05,0.00709172557912,33.4975020885,0.0024024024024,0.987598316811,ok
980_bac,1,127,0.00323450134771,5.08139763842e-05,0.011182250678,34.9675490856,0.001800180018,0.985314496347,ok
816_bac,1,192,0.358727810651,0.201223501916,0.358981064278,6.04985713959,0.370653419947,0.664795926949,ok
816_bac,1,193,0.359467455621,0.236010477781,0.359671486125,33.0495049953,0.369300911854,0.695713481446,ok
816_bac,1,194,0.364644970414,0.205487485967,0.364865515453,64.9630391598,0.375333079558,0.791841565338,ok
816_bac,1,195,0.359467455621,0.203686480643,0.359638660997,11.8452768326,0.367903103709,0.773793296244,ok
816_bac,1,186,0.353550295858,0.213718386667,0.353872380281,5.97745299339,0.368258859784,0.678387240343,ok
816_bac,1,187,0.35724852071,0.195941391829,0.357508310228,3.09793186188,0.369407265774,0.75383741741,ok
816_bac,1,188,0.352071005917,0.206342033451,0.35224206562,4.61941099167,0.360333080999,0.802394422287,ok
816_bac,1,189,0.35724852071,0.203338534292,0.357619915661,9.43600392342,0.374273537389,0.669291471394,ok
816_bac,1,190,0.362426035503,0.191245210267,0.362695774531,2.95182609558,0.375191424196,0.661068429685,ok
816_bac,1,191,0.360946745562,0.208824707255,0.361137675149,64.466449976,0.370257966616,0.776430424964,ok
752_bac,1,1351,0.227810650888,0.070406060238,0.227681294771,4.50738620758,0.227642276423,0.462834233995,ok
752_bac,1,1352,0.228550295858,0.0730261743325,0.228439043366,10.374576807,0.228634850166,0.431501716553,ok
752_bac,1,1353,0.224852071006,0.0745028266485,0.22472251903,11.1325669289,0.224685883222,0.879578769182,ok
752_bac,1,1354,0.221893491124,0.0722459941908,0.22171559753,4.56937217712,0.221075902727,0.429240020864,ok
752_bac,1,1355,0.227071005917,0.0756588719777,0.226923546176,3.90980291367,0.226651901071,0.438503646602,ok
752_bac,1,1356,0.235207100592,0.0738019775871,0.2352226714,5.1785068512,0.237136465324,0.933373766776,ok
752_bac,1,1357,0.227810650888,0.0687433902165,0.227585003253,10.8924310207,0.226304188097,0.423790419517,ok
752_bac,1,1358,0.224852071006,0.0716518317546,0.224794737669,11.5289719105,0.22568671121,0.877906518112,ok
752_bac,1,1359,0.225591715976,0.0673329383193,0.225624704902,3.6136868,0.227696901829,0.41559209393,ok
752_bac,1,1360,0.227071005917,0.0756588719777,0.226923546176,4.89028501511,0.226651901071,0.438503591206,ok
797_bac,1,1381,0.224242424242,0.0986020503262,0.228331780056,3.75223493576,0.199460916442,0.493596076795,ok
797_bac,1,1382,0.236363636364,0.104454799627,0.242124883504,3.07491803169,0.209115281501,0.505954877022,ok
797_bac,1,1383,0.193939393939,0.0582292637465,0.196831314073,3.06765794754,0.172972972973,0.427067396402,ok
797_bac,1,1384,0.236363636364,0.0653122087605,0.243616029823,3.27497696877,0.208,0.474721099195,ok
797_bac,1,1385,0.224242424242,0.0889468779124,0.225349487418,4.22979283333,0.201634877384,0.713160762027,ok
797_bac,1,1386,0.218181818182,0.10825722274,0.222926374651,2.95650410652,0.193548387097,0.514626425942,ok
797_bac,1,1387,0.218181818182,0.0920782851817,0.224417520969,4.08272790909,0.192513368984,0.6736830549,ok
797_bac,1,1388,0.278787878788,0.117204100652,0.287418452936,2.89287590981,0.244680851064,0.54265820179,ok
797_bac,1,1389,0.218181818182,0.0683690587139,0.222926374651,3.91254115105,0.193548387097,0.583444649481,ok
797_bac,1,1390,0.212121212121,0.083578751165,0.214538676608,3.73678302765,0.189701897019,0.570114987572,ok
751_bac,1,1014,0.2,0.0609878844362,0.202236719478,3.22885608673,0.178861788618,0.423072685513,ok
751_bac,1,1015,0.224242424242,0.0864864864865,0.225349487418,3.2576880455,0.201634877384,0.878130368829,ok
751_bac,1,1016,0.230303030303,0.0587511649581,0.227772600186,3.21823406219,0.209944751381,0.392386081808,ok
751_bac,1,1017,0.163636363636,0.0509599254427,0.165330848089,3.02335500717,0.146341463415,0.441904296469,ok
751_bac,1,1018,0.175757575758,0.0472693383038,0.179123951538,3.14885592461,0.156334231806,0.354076862942,ok
751_bac,1,1019,0.230303030303,0.0793289841566,0.227772600186,4.86418581009,0.209944751381,0.51559650667,ok
751_bac,1,1020,0.224242424242,0.0667287977633,0.225349487418,3.58055996895,0.201634877384,0.986991234273,ok
751_bac,1,1021,0.2,0.0456290773532,0.196272134203,2.90264391899,0.182825484765,0.472510402893,ok
751_bac,1,1022,0.157575757576,0.0523392357875,0.156943150047,6.22024106979,0.142076502732,0.385934006576,ok
751_bac,1,1023,0.193939393939,0.0542031686859,0.193849021435,2.97523403168,0.174863387978,0.481897758467,ok
720_bac,1,1024,0.408992023205,0.226035119604,0.40886067429,5.37375092506,0.402857142857,0.700211530417,ok
720_bac,1,1025,0.419144307469,0.228496184298,0.419007833338,3.07791996002,0.412562455389,0.714210851636,ok
720_bac,1,1026,0.411892675852,0.233582384667,0.41174033033,3.25884103775,0.404558404558,0.725085058589,ok
720_bac,1,1027,0.423495286439,0.25847489714,0.423343093453,3.29050207138,0.415954415954,0.717308077481,ok
720_bac,1,1028,0.419144307469,0.239303834213,0.419197146006,2.85208296776,0.423443223443,0.809852551774,ok
720_bac,1,1029,0.437998549674,0.248390842315,0.437951721063,15.9052758217,0.436416184971,0.70064992072,ok
720_bac,1,1030,0.440899202321,0.247831318205,0.440862929214,3.99663901329,0.43994211288,0.703575326491,ok
720_bac,1,1031,0.408992023205,0.226035119604,0.40886067429,5.43703794479,0.402857142857,0.700211530417,ok
720_bac,1,1032,0.449601160261,0.24805428646,0.449491379963,14.41832304,0.444126074499,0.73176478232,ok
1019_bac,1,704,0.00220507166483,0.000623524623525,0.00356857956858,201.043740988,0.00123114804555,0.949541453041,ok
1019_bac,1,705,0.00275633958104,0.00114774114774,0.00387627187627,77.3241009712,0.0015391719255,0.960091653703,ok
1019_bac,1,706,0.00220507166483,0.000928774928775,0.00356857956858,197.558598042,0.00123114804555,0.949533053532,ok
1019_bac,1,707,0.00220507166483,0.000930402930403,0.00356857956858,240.090451002,0.00123114804555,0.949520537618,ok
1019_bac,1,699,0.00385887541345,0.00449165649166,0.00449165649166,271.486371994,0.00215550423403,0.226935343597,ok
1019_bac,1,700,0.00220507166483,0.000623524623525,0.00356857956858,66.1017730236,0.00123114804555,0.94954288794,ok
1019_bac,1,701,0.00275633958104,0.000623524623525,0.00621408221408,62.5227818489,0.00153869826127,0.950241448417,ok
1019_bac,1,702,0.00220507166483,0.000623524623525,0.00356857956858,69.0998220444,0.00123114804555,0.949509027026,ok
1019_bac,1,703,0.00275633958104,0.000636548636549,0.00387627187627,7.02487516403,0.0015391719255,0.95967574517,ok
1040_bac,1,1283,0.0202062723637,0.00240240609265,0.0107647454586,3.90656399727,0.151898734177,0.196777741936,ok
1040_bac,1,1284,0.0143127762576,0.00278335028125,0.010825420037,4.09604597092,0.11038961039,0.1767209476,ok
1040_bac,1,1285,0.0168385603031,0.00275723717155,0.00897062121552,5.1957859993,0.128205128205,0.146208312849,ok
1040_bac,1,1286,0.0117869922122,0.00264049621053,0.0158806108624,4.2641210556,0.0924092409241,0.143461108718,ok
1040_bac,1,1287,0.0159966322879,0.00290930763394,0.0181232661663,3.7993080616,0.123376623377,0.172180643849,ok
1040_bac,1,1288,0.0105241001894,0.00261899129665,0.00880703026356,5.00273895264,0.0823723228995,0.131719577557,ok
1040_bac,1,1289,0.0172595243107,0.00267889784244,0.00919488674591,3.79021406174,0.1312,0.169702887832,ok
1040_bac,1,1290,0.0172595243107,0.00221039793307,0.00919488674591,6.03523898125,0.1312,0.136587964134,ok
1040_bac,1,1291,0.0155756682804,0.00278488634653,0.0146986086321,4.37535619736,0.119935170178,0.155765876168,ok
930_bac,1,897,0.506976744186,0.356372474556,0.5046548469,8.08834695816,0.496583143508,1.10703978217,ok
930_bac,1,898,0.516279069767,0.385451704607,0.510861309433,3.28726792336,0.519906323185,0.830941797869,ok
930_bac,1,899,0.502325581395,0.357110305766,0.49608298431,2.94000911713,0.509433962264,0.833753368767,ok
930_bac,1,900,0.460465116279,0.34437186693,0.45799787331,3.6487121582,0.451025056948,0.975327348036,ok
930_bac,1,901,0.516279069767,0.341008224648,0.507736377249,2.97069191933,0.534939759036,0.822604561373,ok
930_bac,1,902,0.493023255814,0.36880710054,0.491438987869,3.24630308151,0.47963800905,0.896136679565,ok
930_bac,1,903,0.493023255814,0.337536077776,0.489876521777,2.86155414581,0.48623853211,0.843842857834,ok
930_bac,1,904,0.502325581395,0.365703869274,0.498166272433,3.2853140831,0.5,0.815985977945,ok
930_bac,1,905,0.493023255814,0.330287971181,0.490397343808,3.06094288826,0.48401826484,0.797746751825,ok
930_bac,1,906,0.460465116279,0.311234565222,0.454872941125,3.50615096092,0.463700234192,0.800049812734,ok
772_bac,1,1163,0.920723226704,0.909931077694,0.924240288221,3.2073841095,0.995488721805,1.00382103382,ok
772_bac,1,1164,0.929068150209,0.912460839599,0.925571741855,2.98332214355,0.970930232558,1.00482012837,ok
772_bac,1,1165,0.917941585535,0.924819862155,0.919877819549,2.93888783455,0.985074626866,1.97672989172,ok
772_bac,1,1166,1.00417246175,0.974757205514,0.987672305764,3.394780159,0.984993178718,1.0072328309,ok
772_bac,1,1167,0.934631432545,0.920112781955,0.934296679198,4.9256670475,0.991150442478,1.0041596653,ok
772_bac,1,1168,0.937413073713,0.908826754386,0.93556547619,2.90761399269,0.98682284041,1.00434164444,ok
772_bac,1,1169,0.937413073713,0.918499373434,0.933709273183,3.0048019886,0.978229317852,1.00420407465,ok
772_bac,1,1170,0.94297635605,0.910917919799,0.947384085213,5.22106194496,1.02262443439,1.00393196304,ok
772_bac,1,1171,0.951321279555,0.960346177945,0.957996553885,3.52544999123,1.04268292683,1.00698112297,ok
772_bac,1,1172,0.92628650904,0.942825814536,0.938533834586,3.05329203606,1.04552590267,1.00480058139,ok
1021_bac,1,917,0.0730492529054,0.0340587196321,0.107734861866,3.2486269474,0.323529411765,1.06778438854,ok
1021_bac,1,918,0.0431654676259,0.0101176392175,0.0575665678008,3.16914606094,0.19746835443,0.272597546127,ok
1021_bac,1,919,0.0420586607637,0.0112973639484,0.0761055753657,3.5101480484,0.19689119171,0.301576357045,ok
1021_bac,1,920,0.0664084117322,0.0122838004466,0.0609357816509,49.0736989975,0.285714285714,0.335395609182,ok
1021_bac,1,921,0.0741560597676,0.0133368880595,0.0652514413304,33.0720508099,0.313817330211,0.318956124276,ok
1021_bac,1,922,0.0730492529054,0.0137167994135,0.059846035925,57.1576759815,0.308411214953,0.386723450928,ok
1021_bac,1,923,0.0719424460432,0.0135501716266,0.0640183957077,3.81822180748,0.305882352941,0.325762520758,ok
903_bac,1,689,0.145454545455,0.0638067502987,0.152553763441,3.75608515739,0.126984126984,0.410851857409,ok
903_bac,1,690,0.212121212121,0.0635454002389,0.216397849462,3.5868229866,0.187667560322,0.431951472008,ok
903_bac,1,691,0.151515151515,0.0644041218638,0.156362007168,3.14289402962,0.133333333333,0.404468190451,ok
903_bac,1,692,0.127272727273,0.0708632019116,0.130152329749,3.24420285225,0.112600536193,0.449997667093,ok
903_bac,1,693,0.181818181818,0.0530167264038,0.180107526882,3.04881501198,0.16393442623,0.534826549382,ok
903_bac,1,694,0.133333333333,0.0380077658303,0.138664874552,3.51687812805,0.117021276596,0.325627684638,ok
903_bac,1,695,0.139393939394,0.0703405017921,0.145609318996,3.88447189331,0.122015915119,0.644344496226,ok
903_bac,1,696,0.169696969697,0.0411439665472,0.170922939068,3.02412486076,0.151351351351,0.337833228017,ok
903_bac,1,697,0.181818181818,0.0602598566308,0.187948028674,3.17166495323,0.159574468085,0.407362138901,ok
903_bac,1,698,0.2,0.0690710872162,0.20564516129,4.75952506065,0.176,0.908495660155,ok
32_bac,1,928,0.00551267916207,0.00459751744162,0.00552438856186,42.6988699436,0.00550946221471,0.854723557655,ok
32_bac,1,929,0.00336885948793,0.000940493292456,0.00338763642511,84.2211039066,0.00336128971766,0.62797495415,ok
32_bac,1,930,0.00520641920862,0.000985061552843,0.00515364393824,196.203288078,0.00512814617636,0.0319613850236,ok
32_bac,1,931,0.00520641920862,0.00115435648776,0.00522810474067,4.66441178322,0.00516026816469,0.640616912683,ok
32_bac,1,932,0.00490015925518,0.00116777914895,0.00493416000228,6.42691206932,0.00487853212488,0.639259519284,ok
32_bac,1,933,0.00581893911552,0.00378739542389,0.00584041942494,11.2418889999,0.00576123090588,0.854791470367,ok
32_bac,1,924,0.00336885948793,0.00119384306361,0.00338763642511,69.6268899441,0.00334836085962,0.626100002566,ok
32_bac,1,925,0.00551267916207,0.00345658030833,0.00552204947906,11.1585907936,0.00545574615106,0.854718978183,ok
32_bac,1,926,0.00490015925518,0.00115997506569,0.00493338030801,5.47560095787,0.00486594941972,0.640787465687,ok
32_bac,1,927,0.00306259953448,0.00109309616475,0.00311655750567,262.027168989,0.00307879713046,0.0830959925353,ok
46_bac,1,576,0.0797720797721,0.0121525988805,0.0777098058851,3.25779104233,0.0899783507016,0.642205506049,ok
46_bac,1,577,0.0555555555556,0.0071580670188,0.0631792320426,5.36588215828,0.0650978074824,0.149143020572,ok
46_bac,1,578,0.045584045584,0.00735229271115,0.0483158288704,6.83045506477,0.0517904780484,0.560210322751,ok
46_bac,1,579,0.0413105413105,0.00619972024335,0.0466291097924,27.7191269398,0.048111626022,0.528623995956,ok
46_bac,1,580,0.0527065527066,0.00605308650008,0.0603027578378,10.9853019714,0.0622087589306,0.1432434715,ok
46_bac,1,581,0.042735042735,0.00751166219982,0.0475526413561,23.3790950775,0.0500211757251,0.529881819219,ok
46_bac,1,582,0.0555555555556,0.00784282250607,0.0557866189499,8.7462348938,0.0626106832336,0.558469208818,ok
46_bac,1,574,0.0541310541311,0.0068794132918,0.0590740994712,7.16748690605,0.0620664832757,0.171483582164,ok
46_bac,1,575,0.048433048433,0.00650922869008,0.0554266571042,5.74440193176,0.0564069644184,0.171683130776,ok
185_bac,1,640,0.250564334086,0.107372827225,0.346300792687,2.93402194977,0.579202581064,2.02350703728,ok
185_bac,1,641,0.145598194131,0.0844852693612,0.31846152015,3.08817005157,0.476239695062,0.796601555922,ok
185_bac,1,642,0.243792325056,0.14142853798,0.358119688638,2.86468982697,0.602930334947,1.37799711447,ok
185_bac,1,633,0.230248306998,0.144739450466,0.385393606132,2.76087188721,0.610323089046,1.6264134183,ok
185_bac,1,634,0.270880361174,0.104790754777,0.357351996001,2.87867498398,0.625854629347,1.68512407071,ok
