@RELATION automl_competition_2015_phase2_FEATURE_COSTS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE NumberOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE LogInverseDatasetRatio NUMERIC
@ATTRIBUTE PCASkewnessFirstPC NUMERIC
@ATTRIBUTE ClassEntropy NUMERIC
@ATTRIBUTE SymbolsMin NUMERIC
@ATTRIBUTE NumberOfFeatures NUMERIC
@ATTRIBUTE NumberOfCategoricalFeatures NUMERIC
@ATTRIBUTE PercentageOfMissingValues NUMERIC
@ATTRIBUTE PCA NUMERIC
@ATTRIBUTE LandmarkLDA NUMERIC
@ATTRIBUTE ClassProbabilityMax NUMERIC
@ATTRIBUTE KurtosisMax NUMERIC
@ATTRIBUTE Landmark1NN NUMERIC
@ATTRIBUTE LandmarkNaiveBayes NUMERIC
@ATTRIBUTE NumberOfMissingValues NUMERIC
@ATTRIBUTE NumSymbols NUMERIC
@ATTRIBUTE PercentageOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE PCAKurtosisFirstPC NUMERIC
@ATTRIBUTE NumberOfNumericFeatures NUMERIC
@ATTRIBUTE Kurtosisses NUMERIC
@ATTRIBUTE RatioNumericalToNominal NUMERIC
@ATTRIBUTE SkewnessMin NUMERIC
@ATTRIBUTE KurtosisMean NUMERIC
@ATTRIBUTE SkewnessMean NUMERIC
@ATTRIBUTE LogNumberOfFeatures NUMERIC
@ATTRIBUTE LandmarkDecisionNodeLearner NUMERIC
@ATTRIBUTE NumberOfClasses NUMERIC
@ATTRIBUTE SymbolsSum NUMERIC
@ATTRIBUTE SymbolsMean NUMERIC
@ATTRIBUTE PCAFractionOfComponentsFor95PercentVariance NUMERIC
@ATTRIBUTE NumberOfFeaturesWithMissingValues NUMERIC
@ATTRIBUTE ClassProbabilitySTD NUMERIC
@ATTRIBUTE LandmarkRandomNodeLearner NUMERIC
@ATTRIBUTE LogNumberOfInstances NUMERIC
@ATTRIBUTE Skewnesses NUMERIC
@ATTRIBUTE RatioNominalToNumerical NUMERIC
@ATTRIBUTE ClassProbabilityMean NUMERIC
@ATTRIBUTE ClassOccurences NUMERIC
@ATTRIBUTE KurtosisSTD NUMERIC
@ATTRIBUTE SkewnessSTD NUMERIC
@ATTRIBUTE KurtosisMin NUMERIC
@ATTRIBUTE SymbolsSTD NUMERIC
@ATTRIBUTE NumberOfInstances NUMERIC
@ATTRIBUTE InverseDatasetRatio NUMERIC
@ATTRIBUTE ClassProbabilityMin NUMERIC
@ATTRIBUTE LogDatasetRatio NUMERIC
@ATTRIBUTE LandmarkDecisionTree NUMERIC
@ATTRIBUTE PercentageOfInstancesWithMissingValues NUMERIC
@ATTRIBUTE SymbolsMax NUMERIC
@ATTRIBUTE MissingValues NUMERIC
@ATTRIBUTE SkewnessMax NUMERIC
@ATTRIBUTE DatasetRatio NUMERIC

@DATA
1050_bac,1.0,0.000226020812988,8.10623168945e-06,0.000432014465332,0.000293970108032,3.81469726562e-06,8.10623168945e-06,8.10623168945e-06,3.09944152832e-06,0.000905036926269,0.0287761688232,5.00679016113e-06,2.21729278564e-05,0.0589718818665,0.00783586502075,5.29289245605e-05,0.00112199783325,1.00135803223e-05,0.000375986099243,8.10623168945e-06,0.000235557556152,2.40802764893e-05,1.90734863281e-05,6.19888305664e-05,5.98430633545e-05,5.00679016113e-06,0.0321428775787,4.48226928711e-05,3.69548797607e-05,0.000147104263306,9.70363616943e-05,0.000123977661133,8.20159912109e-05,0.0105409622192,3.81469726562e-06,0.000271797180175,4.00543212891e-05,2.88486480713e-05,0.000149726867676,0.000134229660034,0.000149011611938,1.71661376953e-05,0.000931024551392,5.72204589843e-06,3.00407409667e-05,3.38554382324e-05,2.86102294922e-06,0.107043027878,8.10623168945e-06,3.09944152832e-06,0.000381708145142,4.38690185547e-05,1.69277191162e-05
1053_bac,1.0,0.00127387046814,1.09672546387e-05,0.0010998249054,0.00142216682434,2.86102294922e-06,9.05990600586e-06,7.86781311035e-06,3.81469726562e-06,0.00216484069825,0.0740921497345,5.00679016113e-06,2.121925354e-05,0.343816995621,0.0184450149536,0.000162839889527,0.00113654136658,1.09672546387e-05,0.00103807449341,8.10623168945e-06,0.000229358673096,2.19345092773e-05,1.81198120117e-05,5.10215759277e-05,4.60147857666e-05,4.05311584473e-06,0.091194152832,0.000159978866577,4.6968460083e-05,0.000144004821777,2.69412994385e-05,0.000329971313477,0.000128030776978,0.019248008728,3.09944152832e-06,0.000248193740845,4.57763671875e-05,2.88486480713e-05,0.000182867050171,0.000142097473145,0.000157117843628,1.50203704834e-05,0.000938892364502,5.96046447754e-06,3.09944152832e-05,2.09808349609e-05,3.81469726562e-06,0.686342000961,6.91413879395e-06,3.81469726562e-06,0.00174498558045,2.69412994385e-05,1.50203704834e-05
1056_bac,1.0,0.00135493278503,1.21593475342e-05,0.00141501426697,0.00123286247253,2.86102294922e-06,1.09672546387e-05,9.05990600586e-06,5.00679016113e-06,0.00271797180176,0.154238939285,5.00679016113e-06,2.19345092773e-05,0.689743995667,0.0231850147247,0.000243186950683,0.0042667388916,1.19209289551e-05,0.00127387046814,9.05990600586e-06,0.000256776809692,2.28881835938e-05,2.00271606445e-05,6.19888305664e-05,4.88758087158e-05,5.00679016113e-06,0.0665791034698,0.000110149383545,3.50475311279e-05,0.000196933746338,2.90870666504e-05,0.000433921813965,0.000136137008667,0.0185079574585,2.86102294922e-06,0.000257015228271,8.79764556885e-05,2.88486480713e-05,0.000187873840332,0.000148057937622,0.000158071517944,2.47955322266e-05,0.00402784347534,5.00679016113e-06,4.50611114502e-05,1.78813934326e-05,4.05311584473e-06,0.318709135056,7.15255737305e-06,4.05311584473e-06,0.00200796127319,3.00407409668e-05,1.71661376953e-05
1067_bac,1.0,0.000281810760498,8.10623168945e-06,0.000369071960449,0.00036096572876,2.86102294922e-06,2.00271606445e-05,8.10623168945e-06,2.86102294922e-06,0.000789165496826,0.0208179950714,5.00679016113e-06,2.19345092773e-05,0.0491180419922,0.00685095787048,4.38690185547e-05,0.00107002258301,9.05990600586e-06,0.000366926193237,7.86781311035e-06,0.000231981277465,2.19345092773e-05,1.81198120117e-05,5.31673431396e-05,4.79221343994e-05,4.05311584473e-06,0.0196168422699,6.38961791992e-05,4.50611114502e-05,0.000128984451294,5.31673431396e-05,0.00012993812561,9.10758972168e-05,0.0110211372375,2.86102294922e-06,0.000281095504761,3.69548797607e-05,3.88622283936e-05,0.000166893005371,0.000141859054565,0.000188112258911,1.50203704834e-05,0.000890016555786,1.8835067749e-05,2.5987625122e-05,3.19480895996e-05,4.05311584473e-06,0.0989489555359,6.91413879395e-06,3.09944152832e-06,0.000436782836914,2.69412994385e-05,1.50203704834e-05
1068_bac,1.0,0.000153064727783,8.10623168945e-06,0.000300884246826,0.000248908996582,3.81469726562e-06,6.91413879394e-06,7.15255737305e-06,3.09944152832e-06,0.000545978546143,0.0196189880371,5.96046447754e-06,2.09808349609e-05,0.0368661880493,0.00584506988525,4.41074371338e-05,0.00105237960815,9.05990600586e-06,0.000222206115723,6.91413879395e-06,0.000203847885131,2.19345092773e-05,1.69277191162e-05,4.88758087158e-05,4.60147857666e-05,3.81469726562e-06,0.0172109603882,5.29289245605e-05,4.50611114502e-05,0.000157833099365,2.28881835938e-05,8.29696655274e-05,9.79900360107e-05,0.0128018856049,3.09944152832e-06,0.00023078918457,4.60147857666e-05,2.50339508057e-05,0.000144958496094,0.000118017196655,0.000140905380249,1.59740447998e-05,0.000841856002808,5.24520874023e-06,2.81333923339e-05,1.59740447998e-05,4.05311584473e-06,0.0506038665771,7.15255737305e-06,3.81469726562e-06,0.000260829925537,2.69412994385e-05,1.90734863281e-05
1069_bac,1.0,0.000694990158081,1.09672546387e-05,0.000755071640015,0.000808000564575,3.09944152832e-06,9.05990600586e-06,7.86781311035e-06,3.81469726562e-06,0.00144720077515,0.0771861076355,5.00679016113e-06,2.09808349609e-05,0.314473867416,0.0135509967804,0.000143766403199,0.00113534927368,1.09672546387e-05,0.000663042068481,9.05990600586e-06,0.000223159790039,2.21729278564e-05,1.69277191162e-05,5.10215759277e-05,4.60147857666e-05,4.05311584473e-06,0.0352520942688,9.89437103271e-05,4.41074371338e-05,0.000149011611938,2.90870666504e-05,0.000267028808594,0.000103950500488,0.0647599697113,2.86102294922e-06,0.00025486946106,5.19752502441e-05,2.59876251221e-05,0.000158786773681,0.000135183334351,0.000165939331055,1.59740447998e-05,0.000936031341553,5.00679016113e-06,4.41074371338e-05,2.38418579102e-05,1.4066696167e-05,0.108096122742,6.91413879395e-06,3.09944152832e-06,0.00108408927917,2.59876251221e-05,2.90870666504e-05
1111_bac,1.0,0.0131959915161,1.28746032715e-05,1.50203704834e-05,0.00596284866333,7.86781311035e-06,2.09808349609e-05,1.28746032715e-05,4.05311584473e-06,2.19345092773e-05,9.53674316406e-07,7.15255737305e-06,0.00216007232666,455.050602913,2.14576721191e-06,0.00631213188171,0.000195026397705,2.47955322266e-05,2.86102294922e-06,1.21593475342e-05,0.00943613052368,3.09944152832e-05,0.00208497047424,0.00235795974731,0.00237798690796,4.05311584473e-06,2.86102294922e-06,0.000514984130859,4.10079956055e-05,3.12328338623e-05,4.05311584473e-06,0.00927472114563,0.000146865844727,8.82148742676e-06,4.05311584473e-06,0.00931406021118,9.29832458496e-05,2.69412994385e-05,0.000206947326661,0.00281810760498,0.00274205207825,0.00209999084473,0.000101089477539,8.10623168946e-06,7.48634338379e-05,2.59876251221e-05,4.05311584473e-06,1.90734863281e-06,1.59740447998e-05,1.38282775879e-05,0.0287380218506,0.00210905075073,4.81605529785e-05
1112_bac,1.0,0.0127511024475,1.28746032715e-05,1.81198120117e-05,0.00594997406006,6.91413879395e-06,1.09672546387e-05,1.21593475342e-05,3.09944152832e-06,2.62260437012e-05,1.19209289551e-06,5.00679016113e-06,0.0019359588623,398.744717121,1.19209289551e-06,0.00621509552002,0.000173091888428,2.19345092773e-05,4.05311584473e-06,1.09672546387e-05,0.00860500335692,3.88622283936e-05,0.00198292732239,0.00205898284912,0.00239396095276,4.05311584473e-06,2.14576721191e-06,0.000509977340698,4.00543212891e-05,3.00407409668e-05,4.05311584473e-06,0.00894784927368,0.000114917755127,4.05311584473e-06,4.05311584473e-06,0.00907111167908,7.79628753662e-05,2.50339508057e-05,0.000164985656738,0.00257301330566,0.0026330947876,0.00203704833984,9.10758972168e-05,7.15255737305e-06,7.08103179932e-05,2.00271606445e-05,4.05311584473e-06,1.19209289551e-06,2.40802764893e-05,5.00679016113e-06,0.0278649330139,0.00206112861633,3.09944152832e-05
1114_bac,1.0,0.0126891136169,1.31130218506e-05,1.50203704834e-05,0.00625586509705,7.15255737305e-06,1.09672546387e-05,1.09672546387e-05,4.05311584473e-06,2.28881835938e-05,1.90734863281e-06,5.00679016113e-06,0.0021870136261,403.205415964,1.90734863281e-06,0.00619411468505,0.000159978866577,3.50475311279e-05,4.05311584473e-06,1.19209289551e-05,0.00978708267212,3.00407409668e-05,0.00202989578247,0.00241112709045,0.00246286392212,4.05311584473e-06,9.53674316406e-07,0.000498056411743,3.69548797607e-05,2.88486480713e-05,3.81469726562e-06,0.00897598266602,0.000128984451294,5.96046447754e-06,2.86102294922e-06,0.00939774513244,7.39097595215e-05,2.59876251221e-05,0.000185012817383,0.00301289558411,0.00277185440063,0.00217604637146,8.20159912109e-05,5.72204589844e-06,6.50882720947e-05,2.50339508057e-05,4.05311584473e-06,9.53674316406e-07,2.50339508057e-05,5.00679016113e-06,0.0277950763702,0.00213313102722,5.31673431396e-05
1169_bac,1.0,0.060583114624,3.38554382324e-05,nan,0.0647270679474,4.05311584473e-06,2.0980834961e-05,1.09672546387e-05,1.19209289551e-05,nan,nan,1.31130218506e-05,nan,nan,nan,0.00362181663514,0.000194072723389,2.59876251221e-05,nan,1.19209289551e-05,nan,4.29153442383e-05,nan,nan,nan,1.19209289551e-05,nan,0.00770115852356,4.6968460083e-05,3.91006469727e-05,nan,0.0074028968811,0.000189781188965,nan,9.05990600586e-06,nan,7.91549682617e-05,6.79492950439e-05,0.000310897827149,nan,nan,nan,9.89437103271e-05,3.40938568116e-05,6.98566436767e-05,4.00543212891e-05,1.4066696167e-05,nan,1.81198120117e-05,5.00679016113e-06,0.0715517997742,nan,3.2901763916e-05
12_bac,1.0,0.000468969345092,1.09672546387e-05,0.00080394744873,0.000314950942993,2.14576721191e-06,8.10623168946e-06,1.31130218506e-05,4.05311584473e-06,0.00153803825378,0.493235826492,1.4066696167e-05,2.59876251221e-05,0.616976976395,0.0399920940399,0.00025224685669,0.00106835365295,2.00271606445e-05,0.000699996948242,1.19209289551e-05,0.000234842300414,3.09944152832e-05,2.38418579102e-05,5.19752502441e-05,5.50746917725e-05,4.05311584473e-06,0.395350933075,8.39233398438e-05,3.31401824951e-05,0.000138998031616,3.40938568115e-05,0.000539064407348,9.20295715332e-05,0.0198321342468,4.05311584473e-06,0.000265836715699,6.103515625e-05,2.8133392334e-05,0.000152349472046,0.000134944915771,0.0001540184021,2.19345092773e-05,0.000890016555786,5.96046447754e-06,5.60283660889e-05,1.81198120117e-05,4.05311584473e-06,1.0551981926,1.50203704834e-05,4.05311584473e-06,0.00122117996216,3.2901763916e-05,2.90870666504e-05
14_bac,1.0,0.000346899032593,1.19209289551e-05,0.000573873519897,0.000320911407471,3.09944152832e-06,7.86781311035e-06,9.05990600586e-06,3.81469726562e-06,0.000980854034423,0.101572036743,5.00679016113e-06,2.38418579102e-05,0.274165153503,0.0237889289856,0.000152826309204,0.00635123252868,1.21593475342e-05,0.000369071960449,9.05990600586e-06,0.000231504440307,2.40802764893e-05,2.09808349609e-05,5.29289245605e-05,4.79221343994e-05,4.05311584473e-06,0.763250827789,7.82012939453e-05,4.31537628174e-05,0.000169038772583,3.79085540771e-05,0.000237226486206,7.89165496826e-05,0.0345959663391,4.05311584473e-06,0.00027084350586,4.41074371338e-05,2.78949737549e-05,0.00013279914856,0.000136852264404,0.000170946121216,1.78813934326e-05,0.00613188743591,5.96046447754e-06,3.40938568115e-05,2.09808349609e-05,4.05311584473e-06,0.795407056808,9.05990600586e-06,4.05311584473e-06,0.000711917877197,3.09944152832e-05,1.90734863281e-05
16_bac,1.0,0.000319004058837,9.05990600586e-06,0.000452995300293,0.000314950942993,4.05311584473e-06,6.67572021484e-06,9.05990600586e-06,3.09944152832e-06,0.000818252563477,0.0799450874329,5.96046447754e-06,2.21729278564e-05,0.205960988998,0.0237379074097,0.000128030776977,0.00101518630981,1.19209289551e-05,0.000330209732056,7.86781311035e-06,0.000221252441406,2.40802764893e-05,2.00271606445e-05,4.6968460083e-05,4.6968460083e-05,3.81469726562e-06,0.630870103836,7.60555267334e-05,4.31537628174e-05,0.000128030776978,3.50475311279e-05,0.000194787979126,9.29832458496e-05,0.0256178379059,3.09944152832e-06,0.000240802764893,4.38690185547e-05,2.78949737549e-05,0.000147819519043,0.000133991241455,0.000144958496094,1.81198120117e-05,0.000836849212646,1.52587890625e-05,4.12464141846e-05,2.09808349609e-05,4.05311584473e-06,0.600992918015,8.10623168945e-06,3.09944152832e-06,0.000618696212768,2.88486480713e-05,1.90734863281e-05
