@RELATION ChaLearn_AutoML_Challenge_2015_ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE auc_metric NUMERIC
@ATTRIBUTE runtime NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
16_acc,1.0,65,0.0160901948781,214.855142117,ok
16_acc,1.0,66,0.0256759514335,0.125683069229,ok
16_acc,1.0,67,0.00619069482706,7.99484491348,ok
16_acc,1.0,68,0.834848484848,2.70604991913,ok
16_acc,1.0,69,0.558682787471,0.442358970642,ok
16_acc,1.0,70,0.00401489643914,2.70723390579,ok
16_acc,1.0,71,0.00578512396694,0.496272563934,ok
16_acc,1.0,72,0.00836139169472,12.1951031685,ok
16_acc,1.0,73,0.00238240995817,35.2126662731,ok
16_acc,1.0,74,0.0344582185491,0.162365913391,ok
16_acc,1.0,75,0.0055504540353,4.23808908463,ok
16_acc,1.0,76,0.0199494949495,196.516185999,ok
16_acc,1.0,77,0.00472910927456,0.49661564827,ok
16_acc,1.0,78,0.00572645648403,0.354952573776,ok
16_acc,1.0,79,0.0112743597592,0.659373760223,ok
16_acc,1.0,80,0.00588205285175,0.36359500885,ok
16_acc,1.0,81,0.0122742577288,2.74377679825,ok
16_acc,1.0,82,0.0241199877564,7.20537900925,ok
16_acc,1.0,83,0.0132180389756,0.489587783813,ok
16_acc,1.0,84,0.00793796551372,4.20668792725,ok
16_acc,1.0,85,0.00547648199163,1.16817688942,ok
16_acc,1.0,86,0.00767268646057,0.438271045685,ok
16_acc,1.0,87,0.0105346393225,0.0422830581665,ok
16_acc,1.0,88,0.0061371288644,0.49683380127,ok
16_acc,1.0,89,0.00731813080298,18.2658679485,ok
16_acc,1.0,90,0.00778491990613,0.00553607940674,ok
16_acc,1.0,91,0.00597898173656,1245.63385201,ok
16_acc,1.0,92,0.0111927354352,3.12600898743,ok
16_acc,1.0,93,0.00689215386185,3.58984589577,ok
16_acc,1.0,94,0.0203754718906,0.156671047211,ok
16_acc,1.0,95,0.0141031527395,30.0019929409,ok
16_acc,1.0,96,0.0101061116213,0.540803670883,ok
181_acc,1.0,1,0.349528577839,1.14569282532,ok
181_acc,1.0,2,0.249880153121,1.45180916786,ok
181_acc,1.0,3,0.311481768494,0.533295154572,ok
181_acc,1.0,4,0.377605244583,0.830971002579,ok
181_acc,1.0,5,0.353800411908,0.850545883179,ok
181_acc,1.0,6,0.385611707047,2.42307925224,ok
181_acc,1.0,7,0.284904451851,9.27064609528,ok
181_acc,1.0,8,0.335674105503,6.11066961288,ok
181_acc,1.0,9,0.356370875952,0.634322881699,ok
181_acc,1.0,10,0.269416916676,0.743425130844,ok
181_acc,1.0,11,0.417943359592,0.728135108948,ok
181_acc,1.0,12,0.291098733142,13.1614234447,ok
181_acc,1.0,13,0.260057215556,3.41482305527,ok
181_acc,1.0,14,0.311263760153,0.471080303192,ok
181_acc,1.0,15,0.350386998375,2.06859898567,ok
181_acc,1.0,16,0.356237971293,1.04609584808,ok
181_acc,1.0,17,0.371036946624,0.34984087944,ok
181_acc,1.0,18,0.321525430868,3.04416322708,ok
181_acc,1.0,19,0.374546948225,19.9892699718,ok
181_acc,1.0,20,0.387419246892,0.435171842575,ok
181_acc,1.0,21,0.263540030886,25.8654415607,ok
181_acc,1.0,22,0.995554380281,5.22380304337,ok
181_acc,1.0,23,0.334689777838,4.79284381866,ok
181_acc,1.0,24,0.380074153817,0.00905609130859,ok
181_acc,1.0,25,0.339771802635,0.391659975052,ok
181_acc,1.0,26,0.335281716348,13.6589500904,ok
181_acc,1.0,27,0.30235936265,3.38323020935,ok
181_acc,1.0,28,0.240425123458,0.801839828491,ok
181_acc,1.0,29,0.272662021393,3.09638261795,ok
181_acc,1.0,30,0.256609142614,2.21282291412,ok
181_acc,1.0,31,0.291323632084,1.55834579468,ok
181_acc,1.0,32,0.944752361535,0.115482807159,ok
181_acc,1.0,33,0.475399670898,0.635396957397,ok
181_acc,1.0,34,0.363728116877,1.92045497894,ok
181_acc,1.0,35,0.332593432507,1.73684096336,ok
181_acc,1.0,36,0.293408846173,0.0257887840271,ok
181_acc,1.0,37,0.354238941495,38.550702095,ok
181_acc,1.0,38,0.354070186171,0.0123839378357,ok
181_acc,1.0,39,0.950735826832,0.422935009003,ok
181_acc,1.0,40,0.287833099815,0.832908153534,ok
181_acc,1.0,41,0.249625710931,4.41293215752,ok
181_acc,1.0,42,0.411595571446,23.8967649937,ok
181_acc,1.0,43,0.831643313209,0.809294700623,ok
181_acc,1.0,44,0.432308031829,3.94093513489,ok
181_acc,1.0,45,0.367179667803,4.17267203331,ok
181_acc,1.0,46,0.831770982288,2.94295167923,ok
181_acc,1.0,47,0.569129320031,0.255797624588,ok
181_acc,1.0,48,0.409313820451,0.109297990799,ok
181_acc,1.0,49,0.307397415627,0.0145030021667,ok
181_acc,1.0,50,0.24735676548,0.640479564667,ok
181_acc,1.0,51,0.269320105394,32.5478022099,ok
181_acc,1.0,52,0.370821068107,0.445457220078,ok
181_acc,1.0,53,0.382533209581,0.644752979279,ok
181_acc,1.0,54,0.36543528082,0.362944841385,ok
181_acc,1.0,55,0.32804746261,5.21985864639,ok
181_acc,1.0,56,0.356577467692,130.74664712,ok
181_acc,1.0,57,0.317183906947,1.23964500427,ok
181_acc,1.0,58,0.292988055583,0.344203233719,ok
181_acc,1.0,59,0.336271190613,0.0724148750305,ok
181_acc,1.0,60,0.239701117425,0.581935167313,ok
181_acc,1.0,61,0.259027181036,10.7019128799,ok
181_acc,1.0,62,0.240291726739,0.905067682266,ok
181_acc,1.0,63,0.329912620047,1.6279129982,ok
181_acc,1.0,64,0.327127484091,1.67416715622,ok
181_acc,1.0,65,0.298857179331,2.08754205704,ok
181_acc,1.0,66,0.384697684692,0.545631885529,ok
181_acc,1.0,67,0.302945739741,0.70081114769,ok
181_acc,1.0,68,0.29824203667,2.40402412415,ok
181_acc,1.0,69,0.303998611302,0.0879249572754,ok
181_acc,1.0,70,0.295868014605,1.33168745041,ok
181_acc,1.0,71,0.224061888902,0.833266496658,ok
181_acc,1.0,72,0.226956604037,7.03508448601,ok
181_acc,1.0,73,0.347962649141,5.30198526382,ok
181_acc,1.0,74,0.262092523507,0.535722017288,ok
181_acc,1.0,75,0.243617419979,3.50055980682,ok
181_acc,1.0,76,0.305797516576,2.04625201225,ok
181_acc,1.0,77,0.247002531179,0.43829703331,ok
181_acc,1.0,78,0.363881816462,0.384119987488,ok
181_acc,1.0,79,0.275893958206,0.451314926147,ok
181_acc,1.0,80,0.29811703401,0.30940246582,ok
181_acc,1.0,81,0.321897168852,1.44503855705,ok
181_acc,1.0,82,0.377689382669,0.964497089386,ok
181_acc,1.0,83,0.936449204834,0.515038251877,ok
181_acc,1.0,84,0.286838609887,1.35586118698,ok
181_acc,1.0,85,0.219431904791,1.3741133213,ok
181_acc,1.0,86,0.831593881672,1.01898217201,ok
181_acc,1.0,87,0.556122774155,0.0090708732605,ok
181_acc,1.0,88,0.235210789104,0.788238286972,ok
181_acc,1.0,89,0.296921787632,0.0632431507111,ok
181_acc,1.0,90,0.420200100283,0.0073230266571,ok
181_acc,1.0,91,0.259027181036,10.7860848904,ok
181_acc,1.0,92,0.326231560127,2.48991894722,ok
181_acc,1.0,93,0.411764145259,2.44242310524,ok
181_acc,1.0,94,0.446809826455,0.122084856033,ok
181_acc,1.0,95,0.307668282871,0.105813980103,ok
181_acc,1.0,96,0.25233561426,0.560577630997,ok
959_acc,1.0,1,0.0,6.8258368969,ok
959_acc,1.0,2,0.0,0.658054351807,ok
959_acc,1.0,3,0.0,0.505273103714,ok
959_acc,1.0,4,0.0,0.102971076965,ok
959_acc,1.0,5,0.0,0.419743061066,ok
959_acc,1.0,6,0.0,0.602514982224,ok
959_acc,1.0,7,0.0,0.96479845047,ok
959_acc,1.0,8,0.0,1.02392506599,ok
959_acc,1.0,9,0.0,0.138767957687,ok
959_acc,1.0,10,0.0,0.586478710175,ok
959_acc,1.0,11,0.0,0.172537088394,ok
959_acc,1.0,12,0.122038329112,13.9667227268,ok
959_acc,1.0,13,0.0,0.199553966522,ok
959_acc,1.0,14,0.0,0.455182313919,ok
959_acc,1.0,15,0.0,0.115060806274,ok
959_acc,1.0,16,0.0,0.375415086746,ok
959_acc,1.0,17,0.0,0.208735942841,ok
959_acc,1.0,18,0.0,0.249218225479,ok
959_acc,1.0,19,0.0,19.8394212723,ok
959_acc,1.0,20,0.0,0.0761580467224,ok
959_acc,1.0,21,0.0,94.6475036144,ok
959_acc,1.0,22,0.0,14.8047780991,ok
959_acc,1.0,23,0.0,2.22228360176,ok
959_acc,1.0,24,0.0,0.00958013534546,ok
959_acc,1.0,25,0.0,0.402588605881,ok
959_acc,1.0,26,0.0,1.1377260685,ok
959_acc,1.0,27,0.0,2.27526974678,ok
959_acc,1.0,28,0.0,1.69448018074,ok
959_acc,1.0,29,0.0,3.51662516594,ok
959_acc,1.0,30,0.0,0.0286819934845,ok
959_acc,1.0,31,0.0,1.47027111053,ok
959_acc,1.0,32,0.0,0.334428071976,ok
959_acc,1.0,33,0.0,0.0671629905701,ok
959_acc,1.0,34,0.0,0.00394296646118,ok
959_acc,1.0,35,0.0,1.61961174011,ok
959_acc,1.0,36,0.0,0.39786696434,ok
959_acc,1.0,37,0.0,118.580807686,ok
959_acc,1.0,38,0.0,0.014524936676,ok
959_acc,1.0,39,0.750814777719,0.801182031631,ok
959_acc,1.0,40,0.0,0.53213262558,ok
959_acc,1.0,41,0.0,2.21664333344,ok
959_acc,1.0,42,0.0,0.57821893692,ok
959_acc,1.0,43,0.0,0.559965848923,ok
959_acc,1.0,44,0.0,0.99475479126,ok
959_acc,1.0,45,0.0,0.665275096893,ok
959_acc,1.0,46,0.0,1.57163071632,ok
959_acc,1.0,47,0.0,0.128574848175,ok
959_acc,1.0,48,0.0,0.0689790248871,ok
959_acc,1.0,49,0.0,0.0559561252594,ok
959_acc,1.0,50,0.0,0.523671388626,ok
959_acc,1.0,51,0.0,3.67457699776,ok
959_acc,1.0,52,0.0,0.409065485001,ok
959_acc,1.0,53,0.0,0.0830371379852,ok
959_acc,1.0,54,0.0,0.396635532379,ok
959_acc,1.0,55,0.0,1.76566100121,ok
959_acc,1.0,56,0.00245454093763,1.74837112427,ok
959_acc,1.0,57,0.0,0.060534954071,ok
959_acc,1.0,58,0.0,0.359162092209,ok
959_acc,1.0,59,0.0,0.201693058014,ok
959_acc,1.0,60,0.0,0.475083589554,ok
959_acc,1.0,61,0.0,0.13014793396,ok
959_acc,1.0,62,0.0,1.28614759445,ok
959_acc,1.0,63,0.0,0.035001039505,ok
959_acc,1.0,64,0.0,0.0732660293579,ok
959_acc,1.0,65,0.0,0.130760908127,ok
959_acc,1.0,66,0.0,0.0446779727936,ok
959_acc,1.0,67,0.0,0.218647956848,ok
959_acc,1.0,68,0.0,27.2730507851,ok
959_acc,1.0,69,0.0,0.210482120514,ok
959_acc,1.0,70,0.0,1.17126369476,ok
959_acc,1.0,71,0.0,0.488933801651,ok
959_acc,1.0,72,0.0,1.12835383415,ok
959_acc,1.0,73,0.0,21.3041615486,ok
959_acc,1.0,74,0.00127117622664,0.193885803223,ok
959_acc,1.0,75,0.0,0.803588151932,ok
959_acc,1.0,76,0.0,0.126468896866,ok
959_acc,1.0,77,0.0,0.559093236923,ok
959_acc,1.0,78,0.0,0.392783164978,ok
959_acc,1.0,79,0.0,0.564658164978,ok
959_acc,1.0,80,0.0,0.361842155457,ok
959_acc,1.0,81,0.0,1.2767431736,ok
959_acc,1.0,82,0.0,0.0378220081329,ok
959_acc,1.0,83,0.0,0.443704366684,ok
959_acc,1.0,84,0.0,1.83423471451,ok
959_acc,1.0,85,0.0,1.41319012642,ok
959_acc,1.0,86,0.0,0.482711076736,ok
959_acc,1.0,87,0.0,0.00591397285461,ok
959_acc,1.0,88,0.0,0.47265291214,ok
959_acc,1.0,89,0.0,0.662374019623,ok
959_acc,1.0,90,0.0,0.00967717170715,ok
959_acc,1.0,91,0.0,0.162266969681,ok
959_acc,1.0,92,0.0,1.70604491234,ok
959_acc,1.0,93,0.0,0.888291835785,ok
959_acc,1.0,94,0.0,0.309110164642,ok
959_acc,1.0,95,0.0,0.936162948608,ok
959_acc,1.0,96,0.0,0.558559179306,ok
44_acc,1.0,1,0.0392538288452,1.58687090874,ok
44_acc,1.0,2,0.0304402264644,0.685978412628,ok
44_acc,1.0,3,0.121412499093,0.386218070984,ok
44_acc,1.0,4,0.442453001379,0.131260871887,ok
44_acc,1.0,5,0.0630035566524,25.7074928284,ok
44_acc,1.0,6,0.0463508020614,0.873202085495,ok
44_acc,1.0,7,0.0799883864412,0.438018083572,ok
44_acc,1.0,8,0.0234267257023,2.84159970284,ok
44_acc,1.0,9,0.339790955941,0.0590798854828,ok
44_acc,1.0,10,0.0297089351818,1.04036974907,ok
44_acc,1.0,11,0.05791536619,0.130754947662,ok
44_acc,1.0,12,0.167413079771,4.79422712326,ok
44_acc,1.0,13,0.0266494882776,16.0056350231,ok
44_acc,1.0,14,0.334749945561,0.296802282333,ok
44_acc,1.0,15,0.037074471946,12.7265729904,ok
44_acc,1.0,16,0.366805182551,4.23546290398,ok
44_acc,1.0,17,0.093002830805,0.321454048157,ok
44_acc,1.0,18,0.0343833926109,9.87358307838,ok
44_acc,1.0,19,0.367093706903,9.00789308548,ok
44_acc,1.0,20,0.0580968280467,0.118103981018,ok
44_acc,1.0,21,0.546107643173,33.5074517727,ok
44_acc,1.0,22,0.0324617115482,27.4093666077,ok
44_acc,1.0,23,0.0254336938376,2.61419177055,ok
44_acc,1.0,24,0.0864738332003,0.00851488113403,ok
44_acc,1.0,25,0.0432441750744,1.04775571823,ok
44_acc,1.0,26,0.0350548014807,6014.39104009,ok
44_acc,1.0,27,0.0356935472164,1.83004522324,ok
44_acc,1.0,28,0.063155984612,2.25752305984,ok
44_acc,1.0,29,0.283530521884,2.25302362442,ok
44_acc,1.0,30,0.0358931552588,11.2968821526,ok
44_acc,1.0,31,0.431821151194,1.27485895157,ok
44_acc,1.0,32,0.428903244538,0.122971057892,ok
44_acc,1.0,33,0.155650722218,0.0514869689941,ok
44_acc,1.0,34,0.0497586557306,7.38525485992,ok
44_acc,1.0,35,0.203422370618,1.2359688282,ok
44_acc,1.0,36,0.121334470494,5.16458487511,ok
44_acc,1.0,37,1.0,49.3795685768,ok
44_acc,1.0,38,0.0597408724686,0.0349268913269,ok
44_acc,1.0,39,0.231587065399,0.379968166351,ok
44_acc,1.0,40,0.0311424838499,1.57191753387,ok
44_acc,1.0,41,0.027175727662,1.97183275223,ok
44_acc,1.0,42,0.115447847862,5200.40665007,ok
44_acc,1.0,43,0.0261450243159,0.833582639694,ok
44_acc,1.0,44,0.0392538288452,1.39810800552,ok
44_acc,1.0,45,0.0950479059302,520.516117096,ok
44_acc,1.0,46,0.127255570879,1.5408449173,ok
44_acc,1.0,47,0.209020468897,0.106087446213,ok
44_acc,1.0,48,0.0535239892575,0.211405992508,ok
44_acc,1.0,49,0.0827574943747,0.0247330665588,ok
44_acc,1.0,50,0.035414095957,1.51536035538,ok
44_acc,1.0,51,0.0550664150396,13.9958758354,ok
44_acc,1.0,52,0.0366190026856,0.566412448883,ok
44_acc,1.0,53,0.434109385207,0.218453884125,ok
44_acc,1.0,54,0.0374827611236,0.469975233078,ok
44_acc,1.0,55,0.0249691514844,2.54476046562,ok
44_acc,1.0,56,0.17480946505,526.679084063,ok
44_acc,1.0,57,0.0810426798287,0.470205068588,ok
44_acc,1.0,58,0.0468788560645,0.587769508362,ok
44_acc,1.0,59,0.105140814401,0.0762650966644,ok
44_acc,1.0,60,0.130463816506,0.326498746872,ok
44_acc,1.0,61,0.025230456558,787.936148882,ok
44_acc,1.0,62,0.093233287363,1.12847495079,ok
44_acc,1.0,63,0.114413515279,2.13766002655,ok
44_acc,1.0,64,0.0385279814183,4.02551698685,ok
44_acc,1.0,65,0.0276275676853,57.432986021,ok
44_acc,1.0,66,0.318048196269,0.0524978637695,ok
44_acc,1.0,67,0.120652173913,0.0846540927887,ok
44_acc,1.0,68,0.298085577412,15.0993189812,ok
44_acc,1.0,69,0.237551716629,0.877694129944,ok
44_acc,1.0,70,0.0324853015896,2.10648322105,ok
44_acc,1.0,71,0.0262393844814,0.630123853683,ok
44_acc,1.0,72,0.0250526239384,2.96549844742,ok
44_acc,1.0,73,0.0314382666763,24.3815591335,ok
44_acc,1.0,74,0.122210931262,0.08171916008,ok
44_acc,1.0,75,0.0283189373594,1.64702534676,ok
44_acc,1.0,76,0.0280449299557,53.6686749458,ok
44_acc,1.0,77,0.0261559120273,0.867923021317,ok
44_acc,1.0,78,0.0397564781883,0.490104198456,ok
44_acc,1.0,79,0.0403135660884,0.596663713455,ok
44_acc,1.0,80,0.0280394861,0.584306001663,ok
44_acc,1.0,81,0.0582565144807,1.08930516243,ok
44_acc,1.0,82,0.0429375045365,2.75282406807,ok
44_acc,1.0,83,0.0283153081222,0.783905506134,ok
44_acc,1.0,84,0.0361580895696,2.15541005135,ok
44_acc,1.0,85,0.0272664585904,3.47222948074,ok
44_acc,1.0,86,0.0293387529941,0.608111143112,ok
44_acc,1.0,87,0.0762067213472,0.0108358860016,ok
44_acc,1.0,88,0.0264825433694,0.659215927124,ok
44_acc,1.0,89,0.118846628439,10.6447620392,ok
44_acc,1.0,90,0.271862524497,0.00566124916077,ok
44_acc,1.0,91,0.025230456558,785.750295162,ok
44_acc,1.0,92,0.0397927705596,1.29056453705,ok
44_acc,1.0,93,0.0401956158815,0.828430175781,ok
44_acc,1.0,94,0.0803222762575,0.126489877701,ok
44_acc,1.0,95,0.0876605937432,16.2716109753,ok
44_acc,1.0,96,0.0363032590549,0.49942779541,ok
38_acc,1.0,1,0.0452478501643,0.976409912109,ok
38_acc,1.0,2,0.00718112646887,0.464578866959,ok
38_acc,1.0,3,0.148935212282,0.328040122986,ok
38_acc,1.0,4,0.0788348115798,1.30207204819,ok
38_acc,1.0,5,0.144748097789,102.957576036,ok
38_acc,1.0,6,0.0114582864346,0.495656251907,ok
38_acc,1.0,7,0.305310431768,0.369151830673,ok
38_acc,1.0,8,0.00819413803971,1.74624204636,ok
38_acc,1.0,9,0.415672414569,0.0523161888123,ok
38_acc,1.0,10,0.00533519427311,0.485524654388,ok
38_acc,1.0,11,0.17263968304,0.517774105072,ok
38_acc,1.0,12,0.0774391067489,3.77118945122,ok
38_acc,1.0,13,0.103225879069,0.0826351642609,ok
38_acc,1.0,14,0.411271442078,0.134621620178,ok
38_acc,1.0,15,0.0178290036468,0.284504890442,ok
38_acc,1.0,16,0.0728918103642,181.463726044,ok
38_acc,1.0,17,0.279726261762,67.7866911888,ok
38_acc,1.0,18,0.0155328440863,3.96475696564,ok
38_acc,1.0,19,0.118454819684,6.73297429085,ok
38_acc,1.0,20,0.0854081311062,0.0682189464569,ok
38_acc,1.0,21,0.617137904642,17.5929179192,ok
38_acc,1.0,22,0.00769888793841,16.6041734219,ok
38_acc,1.0,23,0.00409706901985,1.65040135384,ok
38_acc,1.0,24,0.103619828013,0.0109510421753,ok
38_acc,1.0,25,0.0070910809959,0.439276695251,ok
38_acc,1.0,26,0.0164107874477,2061.22694182,ok
38_acc,1.0,27,0.00801404709378,1.09423398972,ok
38_acc,1.0,28,0.0300751879699,1.21699380875,ok
38_acc,1.0,29,0.34771059385,1.46514630318,ok
38_acc,1.0,30,0.00454729638467,4.20963907242,ok
38_acc,1.0,31,0.424609427761,0.72699713707,ok
38_acc,1.0,32,0.424609427761,0.0979950428009,ok
38_acc,1.0,33,0.247129800549,0.0520589351654,ok
38_acc,1.0,34,0.00679843320877,3.07369995117,ok
38_acc,1.0,35,0.285759308451,0.749932765961,ok
38_acc,1.0,36,0.103214623385,3.69824790955,ok
38_acc,1.0,37,0.522567646662,31.0946176052,ok
38_acc,1.0,38,0.0806357210391,0.0222949981689,ok
38_acc,1.0,39,1.0,0.295392990112,ok
38_acc,1.0,40,0.0094547746612,0.589026927948,ok
38_acc,1.0,41,0.00297150060781,1.46997356415,ok
38_acc,1.0,42,0.105792175048,4.2987780571,ok
38_acc,1.0,43,0.311714916033,0.338543891907,ok
38_acc,1.0,44,0.00538021700959,0.814448356628,ok
38_acc,1.0,45,0.0238282832831,390.726515055,ok
38_acc,1.0,46,0.149059024808,0.819504737854,ok
38_acc,1.0,47,0.21397055513,0.0758104324341,ok
38_acc,1.0,48,0.1453784161,0.304749011993,ok
38_acc,1.0,49,0.0753680608707,0.0234549045563,ok
38_acc,1.0,50,0.00801404709378,0.527035951614,ok
38_acc,1.0,51,0.143982711269,13.4740350246,ok
38_acc,1.0,52,0.0084642744586,0.398572444916,ok
38_acc,1.0,53,0.0529242267345,3.66600990295,ok
38_acc,1.0,54,0.0118972581153,0.319494247437,ok
38_acc,1.0,55,0.00670838773581,1.74856543541,ok
38_acc,1.0,56,0.514992571248,12.002425909,ok
38_acc,1.0,57,0.169330511909,0.234806060791,ok
38_acc,1.0,58,0.0230966638152,0.321651935577,ok
38_acc,1.0,59,0.225766512089,0.0609331130981,ok
38_acc,1.0,60,0.0614335239296,0.302999258041,ok
38_acc,1.0,61,0.0353878708748,1.84923195839,ok
38_acc,1.0,62,0.0793300616811,0.891975879669,ok
38_acc,1.0,63,0.139964432038,5.07302904129,ok
38_acc,1.0,64,0.0204853450993,1.34110498428,ok
38_acc,1.0,65,0.00544775111431,31.9140939713,ok
38_acc,1.0,66,0.406532799064,0.0264360904694,ok
38_acc,1.0,67,0.255695376165,0.0646839141846,ok
38_acc,1.0,68,0.626851560038,2.11070394516,ok
38_acc,1.0,69,0.568457070821,0.638139009476,ok
38_acc,1.0,70,0.00594300121561,0.891167879105,ok
38_acc,1.0,71,0.0132366845257,0.473834037781,ok
38_acc,1.0,72,0.0101976498132,1.92230939865,ok
38_acc,1.0,73,0.00549277385079,18.0289804935,ok
38_acc,1.0,74,0.107120345775,0.12207698822,ok
38_acc,1.0,75,0.0289496195579,0.958731889725,ok
38_acc,1.0,76,0.0137994687317,35.922328949,ok
38_acc,1.0,77,0.0140470937824,0.5263671875,ok
38_acc,1.0,78,0.0115145648553,0.372622728348,ok
38_acc,1.0,79,0.0141371392553,0.404314041138,ok
38_acc,1.0,80,0.0098374679213,0.353415489197,ok
38_acc,1.0,81,0.100873441088,1.15135383606,ok
38_acc,1.0,82,0.0276889829364,1.42610502243,ok
38_acc,1.0,83,0.0185718787988,0.42598938942,ok
38_acc,1.0,84,0.00634820584395,1.04506969452,ok
38_acc,1.0,85,0.0248300391698,1.03989028931,ok
38_acc,1.0,86,0.0667574625186,0.386447429657,ok
38_acc,1.0,87,0.0779343568502,0.00473809242249,ok
38_acc,1.0,88,0.0395299626311,0.409796953201,ok
38_acc,1.0,89,0.0766512088605,6.74899220467,ok
38_acc,1.0,90,0.699090540723,0.00590896606445,ok
38_acc,1.0,91,0.0349939219306,1.19360494614,ok
38_acc,1.0,92,0.022049885192,0.952338933945,ok
38_acc,1.0,93,0.00587546711089,0.501461029053,ok
38_acc,1.0,94,0.0805906983026,0.103499174118,ok
38_acc,1.0,95,0.0748502994012,11.2176380157,ok
38_acc,1.0,96,0.019337265319,0.392148017883,ok
1067_acc,1.0,1,0.392778407659,0.470350980759,ok
1067_acc,1.0,2,0.34021478962,0.544002056122,ok
1067_acc,1.0,3,0.416304484757,0.118699789047,ok
1067_acc,1.0,4,0.42115457294,0.0939810276031,ok
1067_acc,1.0,5,0.44316893424,29.9194200039,ok
1067_acc,1.0,6,0.382983749055,0.375638723373,ok
1067_acc,1.0,7,0.464553413958,0.34129357338,ok
1067_acc,1.0,8,0.343931090955,0.882941007614,ok
