Time,Training (Empirical) Performance,Test Set Performance
0,1.0,1.0
5.685785531997681,0.8571428571428572,0.8571428571428572
36.92620515823364,0.35538703982466247,0.3710926533978228
55.013224601745605,0.35538703982466247,0.3710926533978228
59.454137325286865,0.35538703982466247,0.3710926533978228
191.994690656662,0.35386217110944584,0.36797072335042513
201.31315279006958,0.35386217110944584,0.36797072335042513
204.66852474212646,0.35386217110944584,0.36797072335042513
214.19230723381042,0.35386217110944584,0.36797072335042513
219.33429431915283,0.35386217110944584,0.36797072335042513
585.3429913520813,0.35386217110944584,0.36797072335042513
840.2169511318207,0.32222218400119806,0.3300372497525502
959.1274485588074,0.3222096932131543,0.3300316060340762
981.2421028614044,0.3222096932131543,0.3300316060340762
987.947099685669,0.3222096932131543,0.3300316060340762
1060.4231040477753,0.3222096932131543,0.3300316060340762
1063.4397115707397,0.3222096932131543,0.3300316060340762
1167.1912777423859,0.3222096932131543,0.3300316060340762
1261.4874477386475,0.3222096932131543,0.3300316060340762
1373.2949995994568,0.3222096932131543,0.3300316060340762
1375.717777967453,0.3222096932131543,0.3300316060340762
1785.6948819160461,0.3222096932131543,0.3300316060340762
1849.6414942741394,0.3222096932131543,0.3300316060340762
1855.01220369339,0.3222096932131543,0.3300316060340762
2107.260390520096,0.3222096932131543,0.3300316060340762
2135.3509833812714,0.3222096932131543,0.3300316060340762
2159.12615609169,0.3179022806204238,0.32903767442510823
2203.4331617355347,0.3179022806204238,0.32903767442510823
2221.7930648326874,0.3179022806204238,0.32903767442510823
2319.5262308120728,0.3179022806204238,0.32903767442510823
2344.396404027939,0.3179022806204238,0.32903767442510823
2350.7892451286316,0.3179022806204238,0.32903767442510823
2404.8024530410767,0.3179022806204238,0.32903767442510823
2473.171382665634,0.3179022806204238,0.32903767442510823
2540.956110715866,0.3114643791688738,0.32487604159454975
2679.1620919704437,0.3114809788833588,0.3249039580200487
2701.405584335327,0.3114643791688738,0.32487604159454975
2769.625985622406,0.3114643791688738,0.3248928216665361
2790.7985537052155,0.3114643791688738,0.3248928216665361
2871.800889492035,0.3075311398868411,0.31785503033347784
3258.070761203766,0.309017531363151,0.3190822664606916
