@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
36_bac,1.0,5,0.305947390272,ok
1116_bac,1.0,67,0.0,ok
819_bac,1.0,45,0.0130099333405,ok
1146_bac,1.0,44,0.291246575912,ok
354_bac,1.0,45,0.0130099333405,ok
273_bac,1.0,30,1.1523573201,ok
24_bac,1.0,79,0.0212314225053,ok
1166_bac,1.0,33,0.0952380952381,ok
57_bac,1.0,18,0.909090909091,ok
833_bac,1.0,2,0.556226001097,ok
901_bac,1.0,3,0.126848018924,ok
1138_bac,1.0,11,0.116071428571,ok
1000_bac,1.0,32,0.112820512821,ok
554_bac,1.0,4,0.00472126384601,ok
401_bac,1.0,44,0.291246575912,ok
1053_bac,1.0,30,1.1523573201,ok
181_bac,1.0,74,0.515862057685,ok
727_bac,1.0,79,0.0212314225053,ok
1142_bac,1.0,29,0.120689655172,ok
912_bac,1.0,32,0.112820512821,ok
% 
% 
% 
