@RELATION "NIPS paper_ALGORITHM_RUNS"

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
36_bac,1.0,6,0.305947390272,ok
1116_bac,1.0,69,0.00593471810089,ok
819_bac,1.0,47,0.240789473684,ok
1146_bac,1.0,45,0.291246575912,ok
354_bac,1.0,46,0.102019383683,ok
273_bac,1.0,30,1.14944670938,ok
24_bac,1.0,81,0.0235294117647,ok
1166_bac,1.0,34,0.0783410138249,ok
57_bac,1.0,18,1.84738955823,ok
833_bac,1.0,3,0.571585298958,ok
901_bac,1.0,4,0.126848018924,ok
1138_bac,1.0,12,0.116071428571,ok
1000_bac,1.0,33,0.110552763819,ok
554_bac,1.0,5,0.0157192469384,ok
401_bac,1.0,45,0.291246575912,ok
1053_bac,1.0,30,1.14944670938,ok
181_bac,1.0,76,0.591183834029,ok
727_bac,1.0,81,0.0235294117647,ok
1142_bac,1.0,29,0.15350877193,ok
912_bac,1.0,33,0.110552763819,ok
% 
% 
% 
