@RELATION automl_competition_2015_phase2_ALGORITHM_RUNS

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE bac_metric NUMERIC
@ATTRIBUTE acc_metric NUMERIC
@ATTRIBUTE auc_metric NUMERIC
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE f1_metric NUMERIC
@ATTRIBUTE pac_metric NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
28_bac,1,865,0.0078021175,9.19221944449E-005,0.0077867625,6.7043449879,0.0077689023,0.0445530845,ok
28_bac,1,866,0.0083734807,0.0001575833,0.0083857442,10.442522049,0.008375579,0.1430008197,ok
28_bac,1,858,0.0071719998,0.0001260029,0.0071877808,5.3364830017,0.0071808249,0.664484165,ok
28_bac,1,859,0.0119582577,0.0001075516,0.0119796346,4.9512557983,0.0119337784,0.6717952774,ok
28_bac,1,860,0.0089868938,0.0001609315,0.008984726,5.1594629288,0.0089769876,0.6657519438,ok
28_bac,1,861,0.0107891514,0.0001475732,0.0107816712,30.6513640881,0.0107690229,0.048251042,ok
28_bac,1,862,0.0078021175,9.45305552644E-005,0.0077867625,5.7932209969,0.0077689023,0.0446248551,ok
28_bac,1,863,0.0077957625,5.86572912664E-005,0.0077867625,116.659356833,0.0077673011,0.0425628624,ok
31_bac,1,1056,0.6536796537,0.5022082295,0.6484848485,2.9000771046,0.8953974895,0.956706428,ok
31_bac,1,1057,0.6262626263,0.5056626875,0.6424242424,3.1735591888,0.8617886179,0.9547134173,ok
31_bac,1,1058,0.56998557,0.431676068,0.6121212121,2.9869890213,0.7984189723,0.9896946425,ok
31_bac,1,1059,0.6522366522,0.4997157724,0.6545454545,2.9051959515,0.8925619835,0.9515320568,ok
31_bac,1,1060,0.6637806638,0.536271809,0.6787878788,3.0170419216,0.9032258065,0.9873446495,ok
31_bac,1,1061,0.5670995671,0.4531024531,0.5757575758,2.8955850601,0.7949790795,0.9274479241,ok
31_bac,1,1062,0.6637806638,0.5572609209,0.6545454545,3.0714221001,0.9075630252,0.9893953721,ok
31_bac,1,1053,0.5930735931,0.4777646596,0.6121212121,3.0154788494,0.8244897959,0.9425012488,ok
31_bac,1,1054,0.6103896104,0.5019895929,0.6121212121,2.903619051,0.8451882845,0.9634252748,ok
31_bac,1,1055,0.6075036075,0.5051379597,0.6242424242,3.0818779469,0.8408163265,0.9684693517,ok
976_bac,1,51,0.0088340149,0.0001607175,0.0097323601,66.1768229008,0.0058202983,0.781979911,ok
976_bac,1,52,0.0058689131,9.94269331218E-005,0.0072992701,25.2053380013,0.0043636364,0.7791904174,ok
976_bac,1,53,0.0073208187,0.0002369902,0.0097323601,75.1111550331,0.0058224163,0.7876780856,ok
976_bac,1,54,0.0122846743,0.0122846743,0.0079075426,3.1106128693,0.0047212638,0.356567353,ok
976_bac,1,55,0.0109505828,0.0003405032,0.0158150852,204.850790977,0.009478673,0.7889005598,ok
976_bac,1,56,0.006717447,0.0001348393,0.003649635,680.45570302,0.0021778584,0.7687218907,ok
976_bac,1,57,0.0099229441,0.000211112,0.0115571776,17.4170708656,0.0069153776,0.7845099279,ok
976_bac,1,58,0.0119829885,0.0006496801,0.00486618,9.0592169762,0.0029017048,0.0277132875,ok
976_bac,1,59,0.0131284412,0.0004058798,0.0194647202,17.7736349106,0.0116788321,0.7971444183,ok
976_bac,1,60,0.0106488969,0.0002315422,0.0127737226,21.9849259853,0.007646095,0.7839981806,ok
845_bac,1,362,0.2852733686,0.1127278072,0.2848484848,2.915626049,0.2772861357,0.6402371494,ok
845_bac,1,363,0.2671957672,0.0895061728,0.2666666667,3.2493920326,0.2588235294,0.4782990954,ok
845_bac,1,364,0.2365520282,0.0926660788,0.2363636364,3.0069320202,0.2314540059,0.4869961099,ok
845_bac,1,365,0.3031305115,0.1133891828,0.303030303,2.8912878037,0.2976190476,0.6174248174,ok
845_bac,1,366,0.2493386243,0.1023662551,0.2484848485,3.0585408211,0.2390670554,0.5006976227,ok
845_bac,1,367,0.3284832452,0.1493239271,0.3272727273,2.8970179558,0.3121387283,0.8915950678,ok
845_bac,1,368,0.3328924162,0.1330834803,0.3333333333,3.0834929943,0.332326284,0.6341521054,ok
845_bac,1,369,0.2248677249,0.0914902998,0.2242424242,3.0007350445,0.2170087977,0.6170468079,ok
845_bac,1,370,0.266313933,0.0858318636,0.2666666667,3.0719549656,0.265060241,0.4863580547,ok
845_bac,1,371,0.3152557319,0.1271310994,0.3151515152,2.8631448746,0.3095238095,0.5561725609,ok
1134_bac,1,1344,0.0884708205,0.0352128126,0.0392156863,11.6230750084,0.0234741784,0.6062946104,ok
1134_bac,1,1345,0.0443176832,0.0413284335,0.0274509804,4.4985020161,0.0165289256,0.9654379125,ok
1134_bac,1,1346,0.051228609,0.0159609478,0.0235294118,254.112426043,0.0141176471,0.4155765116,ok
1134_bac,1,1347,0.0583040807,0.0409444932,0.0352941176,253.393247843,0.0212514758,1.0871259632,ok
1134_bac,1,1348,0.0443176832,0.0112988153,0.0274509804,12.0487840176,0.0165289256,0.1696458103,ok
1134_bac,1,1349,0.0652150066,0.0409170689,0.031372549,3.4143958092,0.0188235294,0.5669199535,ok
1134_bac,1,1350,0.074484423,0.0159609478,0.031372549,3.8704879284,0.0187793427,0.3952355308,ok
1134_bac,1,1341,0.0559455902,0.0337319,0.031372549,265.847903013,0.0188679245,0.6830676567,ok
1134_bac,1,1342,0.0535870996,0.0275888548,0.0274509804,12.2604579926,0.0164899882,0.683502095,ok
1134_bac,1,1343,0.0443176832,0.0400943396,0.0274509804,256.422581911,0.0165289256,0.8579427674,ok
1068_bac,1,800,0.5709090909,0.5605865103,0.2349726776,2.7817559242,1.2463768116,3.3712357078,ok
1068_bac,1,801,0.4988856305,0.2607624633,0.3770491803,2.8454499245,1.3398058252,1.4437552744,ok
1068_bac,1,802,0.5679765396,0.5558944282,0.2295081967,2.8559930325,1.2352941177,3.3749168547,ok
1068_bac,1,803,0.5338416422,0.517771261,0.2349726776,2.8763151169,1.2112676056,3.2660391787,ok
1068_bac,1,804,0.3935483871,0.2071554252,0.3879781421,3.6629180908,1.2792792793,1.689072956,ok
1068_bac,1,805,0.371143695,0.2326099707,0.4153005464,2.8910169601,1.2881355932,2.1070722339,ok
1068_bac,1,806,0.5476832845,0.2802346041,0.3989071038,2.9030308723,1.3904761905,1.4244373315,ok
1068_bac,1,807,0.5140175953,0.3147214076,0.8196721311,5.7016990185,1.5306122449,2.0667809596,ok
1068_bac,1,798,0.5514369501,0.5250439883,0.2677595628,2.7802519798,1.2727272727,3.2869312174,ok
1068_bac,1,799,0.3007624633,0.1922580645,0.2841530055,2.8900120258,1.1063829787,1.4269919318,ok
392_bac,1,11,0.2277020046,0.0527327911,0.2114803625,3.3488490582,0.2341619878,0.8169272626,ok
392_bac,1,12,0.2295538565,0.0528587983,0.2148371937,68.7232990265,0.2359587312,0.8168504074,ok
392_bac,1,13,0.2205020878,0.0533588846,0.1980530379,3.9833791256,0.21601851,0.7242475597,ok
392_bac,1,14,0.2451315309,0.0535896584,0.2383350117,3.4176647663,0.2549688407,0.7465074997,ok
392_bac,1,15,0.3073153355,0.1170641244,0.2819738167,3.1593248844,0.308605393,0.9391598531,ok
392_bac,1,16,0.2319454735,0.0565993633,0.2181940248,3.3062520027,0.2343317247,0.767690456,ok
392_bac,1,17,0.2139299621,0.0515351428,0.2047667002,3.4609909058,0.2165443494,0.7157890315,ok
392_bac,1,18,0.2252328688,0.0533538219,0.2148371937,3.3364861012,0.2317409258,0.8166537962,ok
392_bac,1,19,0.2205020878,0.0533588846,0.1980530379,3.9705700874,0.21601851,0.7242475597,ok
392_bac,1,20,0.283370093,0.0957378082,0.2920443102,3.5040781498,0.3211618743,0.9560308799,ok
14_bac,1,1203,0.138047138,0.024936231,0.138047138,5.9778828621,0.1376994066,0.3676806035,ok
14_bac,1,1204,0.1363636364,0.0197734925,0.1363636364,3.3585381508,0.1353294569,0.3224828906,ok
14_bac,1,1205,0.1313131313,0.0207325783,0.1313131313,3.2493519783,0.1304880462,0.3377616171,ok
14_bac,1,1206,0.1245791246,0.0216304459,0.1245791246,3.3070008755,0.1241894521,0.327533528,ok
14_bac,1,1207,0.1599326599,0.0254310785,0.1599326599,6.3680551052,0.1593431704,0.3481340557,ok
14_bac,1,1208,0.1447811448,0.023043567,0.1447811448,3.72747612,0.1446894831,0.3333253713,ok
14_bac,1,1209,0.1363636364,0.0219875523,0.1363636364,3.1254010201,0.1358904056,0.338355345,ok
14_bac,1,1210,0.1447811448,0.0213804714,0.1447811448,3.4335038662,0.1451380243,0.3341597751,ok
14_bac,1,1211,0.1161616162,0.0216457504,0.1161616162,6.2354230881,0.1155228274,0.3221842887,ok
14_bac,1,1212,0.1363636364,0.0207478829,0.1363636364,3.4570422173,0.13625416,0.3329202255,ok
300_bac,1,788,0.0355844156,0.003408743,0.0355693743,513.958090067,0.0356542217,0.6089867191,ok
300_bac,1,789,0.0440486498,0.0015664437,0.0440575204,86.7806899548,0.0440187157,0.1677743947,ok
300_bac,1,790,0.0315275201,0.0158704759,0.0315273999,718.5830791,0.0314500187,0.9410347942,ok
300_bac,1,791,0.0323397238,0.0178082021,0.0323357948,682.059774876,0.0322596271,0.9411489248,ok
300_bac,1,792,0.0371923315,0.0046338735,0.037186164,451.552186012,0.0372422671,0.6466388089,ok
300_bac,1,793,0.0319439291,0.0011084023,0.0319315974,42.3897099495,0.0319434663,0.1468606139,ok
300_bac,1,794,0.0363842507,0.0196931865,0.0363777691,717.969334841,0.0362227022,0.9415145074,ok
300_bac,1,795,0.0319315605,0.0158031534,0.0319315974,696.614983082,0.0318809076,0.9410828815,ok
300_bac,1,796,0.0343599258,0.0026802095,0.034356782,1498.19325495,0.0343048638,0.3134991934,ok
300_bac,1,797,0.0299113585,0.0021730909,0.0299106102,239.871995926,0.0298980285,0.2704042009,ok
1161_bac,1,643,0.1232099018,0.0610167758,0.0666666667,43.6849660873,0.0407185629,0.3320711408,ok
1161_bac,1,644,0.0912950082,0.0715783552,0.0549019608,34.7452800274,0.0336538462,0.8969435605,ok
1161_bac,1,645,0.125613748,0.0642389525,0.0705882353,10.0336859226,0.0431654676,0.7720775315,ok
1161_bac,1,646,0.1067409984,0.0734963175,0.0666666667,214.880478144,0.0409145608,0.404700057,ok
1161_bac,1,647,0.125613748,0.0615793781,0.0705882353,279.909219027,0.0431654676,0.7721205045,ok
1161_bac,1,648,0.0995294599,0.0725501227,0.0549019608,20.5218160152,0.0335731415,0.8830258461,ok
1161_bac,1,649,0.1101677578,0.0606076105,0.0588235294,610.29181695,0.0359281437,0.320240219,ok
1161_bac,1,650,0.125613748,0.0660290507,0.0705882353,10.7162849903,0.0431654676,0.7716250669,ok
1161_bac,1,651,0.1019333061,0.0796849427,0.0588235294,11.6838169098,0.0360144058,0.8132607117,ok
1161_bac,1,652,0.1232099018,0.0572064239,0.0666666667,281.755354166,0.0407185629,0.7695883973,ok
179_bac,1,1074,0.344920226,0.1726517047,0.3795756297,5.4700431824,0.2714647025,0.8776087302,ok
179_bac,1,1076,0.3384710479,0.1717885324,0.371386028,239.434376955,0.2649727768,0.9239031687,ok
179_bac,1,1077,0.3452610543,0.1725664448,0.3798237995,3.4478809834,0.2716421884,0.876392891,ok
179_bac,1,1078,0.3448094854,0.1727532046,0.3799478844,5.5466151238,0.2718153573,0.8788030921,ok
179_bac,1,1079,0.3453949919,0.1727941429,0.3805683087,3.3509368897,0.2722954677,0.8790984294,ok
179_bac,1,1080,0.3387587579,0.1722314104,0.3785829507,190.399796009,0.2714050616,0.9321063973,ok
179_bac,1,1081,0.3437432287,0.174659352,0.3799478844,35.6053678989,0.2719602096,1.0115223359,ok
179_bac,1,1082,0.3445296416,0.1727452961,0.3816850726,17.562759161,0.2734222222,0.877788277,ok
823_bac,1,140,0.0291538214,0.0018885358,0.028772754,6.2645170689,0.025336091,0.0729647466,ok
823_bac,1,141,0.0294122194,0.001849539,0.0290663535,7.3961000443,0.0255979315,0.0851037672,ok
823_bac,1,142,0.0271820221,0.0017903411,0.0267175573,8.1515860558,0.0235172503,0.1129025346,ok
823_bac,1,143,0.0332743111,0.002193484,0.0331767469,4.9688808918,0.0292480911,0.0954972035,ok
823_bac,1,144,0.0302550428,0.0022333592,0.0296535526,6.2280521393,0.0260948198,0.101562153,ok
823_bac,1,145,0.0301197835,0.0018103665,0.0302407516,20.8238008022,0.0266735724,0.2849728292,ok
823_bac,1,146,0.0319684442,0.002482974,0.0314151497,17.3314151764,0.0276521514,0.1084946256,ok
823_bac,1,147,0.0324037332,0.0021527306,0.0320023488,5.5510721207,0.0281835811,0.0929852633,ok
823_bac,1,148,0.0314516483,0.001827757,0.0308279507,7.308161974,0.027128278,0.0748495659,ok
823_bac,1,149,0.0302689201,0.0017534522,0.0299471521,7.7559571266,0.0263770365,0.0732780727,ok
881_bac,1,1184,0.0009211496,0,0.0007432734,4.5257949829,0.0006227813,0.00139689,ok
881_bac,1,1185,0.000308825,1.83633111384E-007,0.0002973094,3.5108270645,0.0002491901,0.0006059682,ok
881_bac,1,1186,0.0001842299,4.59082778459E-008,0.0001486547,3.6995639801,0.0001245873,0.0008463009,ok
881_bac,1,1187,0.0007369197,9.18165556918E-008,0.0005946187,14.5564041138,0.0004982561,0.0014164506,ok
881_bac,1,1188,0,0,0,4.1178820133,0,0.0007583566,ok
881_bac,1,1189,0.0007369197,0,0.0005946187,4.3742930889,0.0004982561,0.0007294126,ok
881_bac,1,1190,0.0008615147,2.29541389229E-007,0.0007432734,16.8906950951,0.0006228589,0.0010007851,ok
881_bac,1,1191,0.0007369197,0,0.0005946187,3.5559649468,0.0004982561,0.0006815191,ok
881_bac,1,1192,0.0001842299,4.59082778459E-008,0.0001486547,5.2052910328,0.0001245873,0.0008612811,ok
881_bac,1,1183,0.0007369197,0,0.0005946187,17.041588068,0.0004982561,0.0115010376,ok
679_bac,1,1440,0.7481414454,0.5203698283,0.6923837784,2.9514358044,0.7678096838,0.9410139277,ok
679_bac,1,1431,0.7462106466,0.5185924923,0.7082096934,2.88042593,0.7756026155,0.9458965237,ok
679_bac,1,1432,0.7228153096,0.4887806497,0.6567754698,2.9217238426,0.7422446652,0.932415112,ok
679_bac,1,1433,0.7501835648,0.5127766495,0.6963402572,3.0134658814,0.775775884,0.9391148213,ok
679_bac,1,1434,0.7394194751,0.5099718726,0.6765578635,2.9626190662,0.7659895243,0.9380314009,ok
679_bac,1,1435,0.7622650506,0.5005298072,0.7121661721,3.027602911,0.7903044355,1.0632978556,ok
679_bac,1,1436,0.7501835648,0.5127766495,0.6963402572,2.9427421093,0.775775884,0.9391148213,ok
679_bac,1,1437,0.7481414454,0.5203698283,0.6923837784,3.0193209648,0.7678096838,0.9410139277,ok
679_bac,1,1438,0.7706227935,0.5624833349,0.7319485658,2.7529830933,0.8074574245,1.0627651004,ok
679_bac,1,1439,0.7201197784,0.5265748579,0.6726013848,2.9424359798,0.7477660417,0.9480818992,ok
723_bac,1,1004,0.2127628017,0.0652601135,0.2060606061,3.1061189175,0.1837837838,0.5110990171,ok
723_bac,1,1005,0.2127628017,0.0599206496,0.2060606061,3.1588799954,0.1837837838,0.4497613795,ok
723_bac,1,1006,0.147243131,0.0405650933,0.1393939394,3.0263469219,0.1233243968,0.3449089688,ok
723_bac,1,1007,0.2159145686,0.0839482369,0.2121212121,4.5102670193,0.1917808219,0.660647614,ok
723_bac,1,1008,0.1468352553,0.055322778,0.1454545455,2.9445400238,0.1325966851,0.5422618271,ok
723_bac,1,1009,0.1590715266,0.0533204791,0.1575757576,3.092496872,0.1436464088,0.522139874,ok
723_bac,1,1010,0.2048648448,0.0604397642,0.2,3.3484978676,0.1798365123,0.4224410326,ok
723_bac,1,1011,0.1503948978,0.0568059624,0.1454545455,3.0708220005,0.1304347826,0.5816648471,ok
723_bac,1,1012,0.2305239349,0.065779228,0.2242424242,3.8896069527,0.2005420054,0.4730174103,ok
723_bac,1,1013,0.1535466647,0.0584374652,0.1515151515,2.9594650269,0.1377410468,0.5174387061,ok
21_bac,1,130,0.0289855072,0.0001314971,0.0046701693,2.9590258598,0.0242106427,0.0391244225,ok
21_bac,1,131,0.0786822979,0.0009950367,0.0163455925,4.1276190281,0.0801354837,0.0617481952,ok
21_bac,1,132,0.0730586258,0.0018821721,0.0326911851,3.5346610546,0.0840335489,0.093036294,ok
21_bac,1,133,0.0601846101,0.0002754814,0.0116754232,3.1740870476,0.0447139766,0.0518179448,ok
21_bac,1,134,0.1042097999,0.0006752196,0.0163455925,3.2334339619,0.084533038,0.0578612353,ok
21_bac,1,135,0.0760576259,0.0004722042,0.0140105079,3.6746869087,0.0663573008,0.0522616701,ok
21_bac,1,136,0.0601846101,0.0001925214,0.0116754232,3.4022269249,0.0447139766,0.0448888666,ok
21_bac,1,137,0.0332768458,0.0003475811,0.0116754232,2.9527180195,0.0421307279,0.0567044663,ok
21_bac,1,138,0.0303657695,0.000254127,0.0046701693,4.6613209248,0.0239300245,0.0479806988,ok
21_bac,1,139,0.0303657695,7.9339892098E-005,0.0046701693,5.2423770428,0.0303657695,0.0357250949,ok
1128_bac,1,613,0.1003455609,0.0424419635,0.0588235294,1228.96974421,0.0376411543,0.301029762,ok
1128_bac,1,614,0.1129718235,0.0273790537,0.0784313725,11.6519730091,0.0505050505,0.7527069221,ok
1128_bac,1,615,0.0753588517,0.0291068581,0.0588235294,4.7264080048,0.0380228137,0.5175700614,ok
1128_bac,1,616,0.1018075492,0.0383218146,0.0901960784,270.125106096,0.0587484036,0.6876898774,ok
1128_bac,1,617,0.081738437,0.0516347687,0.0784313725,3.61936903,0.0511508951,1.4784273111,ok
1128_bac,1,618,0.0992822967,0.0468722311,0.0862745098,11.45221591,0.056122449,0.7758513124,ok
1128_bac,1,619,0.0903774588,0.0609161793,0.062745098,503.50150013,0.0404040404,0.8442409362,ok
1128_bac,1,620,0.0991493886,0.0384990253,0.0666666667,270.887927055,0.0428751576,0.9020255571,ok
1128_bac,1,621,0.0903774588,0.065479355,0.062745098,153.759415865,0.0404040404,0.9310707071,ok
1128_bac,1,622,0.0967570441,0.0338472444,0.0823529412,3.8729820252,0.0535031847,0.7151122095,ok
6_bac,1,964,0.0303644577,0.0100286605,0.0301060928,143.561383009,0.0301676122,0.9409168633,ok
6_bac,1,965,0.0300753177,0.0011758293,0.0297908457,54.3111538887,0.0299407922,0.8517160801,ok
6_bac,1,966,0.0317147795,0.0007907258,0.0315247045,148.828800917,0.0315189477,0.2777963445,ok
6_bac,1,967,0.0319100734,0.0128915522,0.031682328,142.316097975,0.031759052,0.9410477365,ok
6_bac,1,968,0.0309644647,0.0009440114,0.0307365868,220.931724072,0.0308640948,0.2638662048,ok
6_bac,1,969,0.0295905157,0.0011126765,0.0293179751,42.3106870651,0.0294701391,0.8497639277,ok
6_bac,1,970,0.0260539601,0.001406621,0.0258502577,53.4850950241,0.0259725063,0.8486140635,ok
6_bac,1,971,0.0293594447,0.0157351833,0.0291603516,353.724313974,0.0292233379,0.9408346021,ok
6_bac,1,972,0.0295863112,0.0009889967,0.0293179751,72.2313160896,0.029461505,0.8498686477,ok
6_bac,1,973,0.0286906277,0.000755181,0.0285298575,1233.83129215,0.0286379457,0.1433527794,ok
809_bac,1,391,0,0,0,3.1896328926,0,0.0020481711,ok
809_bac,1,392,0,0,0,3.184399128,0,0.0020481711,ok
809_bac,1,393,0,0,0,3.3170149326,0,0.0020481711,ok
809_bac,1,394,0,0,0,3.3696641922,0,0.0020481711,ok
809_bac,1,395,0,0,0,3.4272580147,0,0.0020481711,ok
809_bac,1,396,0,0,0,3.185297966,0,0.0020481711,ok
809_bac,1,397,0,0,0,3.2238488197,0,0.0020481711,ok
809_bac,1,398,0,0,0,3.1606090069,0,0.0020481711,ok
809_bac,1,399,0,0,0,3.2571289539,0,0.0020481711,ok
809_bac,1,400,0,0,0,3.2267048359,0,0.0020481711,ok
734_bac,1,1263,0.2236186885,0.0767284229,0.2172763332,9.4286470413,0.1879169049,0.4495924043,ok
734_bac,1,1264,0.2276440274,0.0787794724,0.2287351256,35.7538559437,0.2021421616,0.639902116,ok
734_bac,1,1265,0.2249035277,0.0736500588,0.2185985015,10.1454339027,0.1890964544,0.4406817496,ok
734_bac,1,1266,0.2239271215,0.0779323257,0.2247686205,4.3076040745,0.1984435798,0.6389489852,ok
734_bac,1,1267,0.2240038818,0.0779617571,0.2256500661,24.5839822292,0.1996879875,0.639748325,ok
734_bac,1,1268,0.2286363424,0.0766795031,0.2243278978,8.1844799519,0.1952061361,0.4519334313,ok
734_bac,1,1269,0.2211098616,0.0742545954,0.2137505509,9.3337440491,0.1843055292,0.4536053839,ok
734_bac,1,1270,0.2272892598,0.0795876424,0.2199206699,24.7359418869,0.1896977761,0.695637677,ok
734_bac,1,1271,0.2330122727,0.0863516912,0.2327016307,3.5171208382,0.2048894063,0.6695396355,ok
734_bac,1,1272,0.2244443583,0.0742911858,0.2172763332,9.3558189869,0.1874881156,0.4437306297,ok
23_bac,1,1153,0.6441870629,0.4821252381,0.6437371663,3.1670749188,0.6583383382,0.9227333283,ok
23_bac,1,1154,0.6185314685,0.4808405654,0.6190965092,3.0881929398,0.6341431891,0.9231187167,ok
23_bac,1,1155,0.69047539,0.5321765405,0.6899383984,3.2393460274,0.7030283837,0.9247010896,ok
23_bac,1,1156,0.6392079075,0.4706920817,0.6252566735,3.2248520851,0.6458035714,0.901092579,ok
23_bac,1,1157,0.6325242066,0.4902899514,0.6437371663,3.0437560082,0.6548440096,0.9294027094,ok
23_bac,1,1158,0.6128765465,0.4794768589,0.6160164271,3.0874869824,0.6294136357,0.9214370754,ok
23_bac,1,1159,0.6458680742,0.4830005471,0.6560574949,2.9829959869,0.666698796,0.9235229367,ok
23_bac,1,1160,0.6228617536,0.4825769279,0.6252566735,3.1288731098,0.6399299439,0.9197645846,ok
23_bac,1,1161,0.6335529855,0.4834018781,0.6221765914,3.1369640827,0.6421130283,0.9287046839,ok
23_bac,1,1162,0.6111686391,0.4835857872,0.6314168378,2.8649630547,0.6406359617,0.9318793941,ok
1020_bac,1,994,0.031986532,0.0305070911,0.0090909091,4.8422060013,0.0050462574,0.980990836,ok
1020_bac,1,995,0.0185185185,0.0016324865,0.0090909091,2.9476258755,0.0050547599,1.0052518029,ok
1020_bac,1,996,0.0168350168,0.0020916233,0.0060606061,2.8751740456,0.0033670034,1.0121285083,ok
1020_bac,1,997,0.031986532,0.0219875523,0.0090909091,8.3552200794,0.0050462574,0.338227356,ok
1020_bac,1,998,0.0303030303,0.0030098969,0.0060606061,3.0475459099,0.0033613445,0.0472347207,ok
1020_bac,1,999,0.0185185185,0.0020916233,0.0090909091,3.0458450317,0.0050547599,1.0127228257,ok
1020_bac,1,1000,0.0084175084,0.0001530456,0.0151515152,2.8087699413,0.0084530854,1.0302905561,ok
1020_bac,1,1001,0.0202020202,0.0019895929,0.0121212121,2.8752269745,0.0067453626,1.0120209594,ok
1020_bac,1,1002,0.0151515152,0.0005611672,0.003030303,5.3124759197,0.0016820858,1.0041837694,ok
1020_bac,1,1003,0.0336700337,0.0010713193,0.0121212121,3.1613779068,0.0067340067,1.0095231225,ok
12_bac,1,683,0.0202020202,0.0169370472,0.0202020202,7.8722908497,0.0201458355,0.8581287505,ok
12_bac,1,684,0.0168350168,0.0086190185,0.0168350168,8.6343998909,0.0167995254,0.8570520359,ok
12_bac,1,685,0.0185185185,0.0087082951,0.0185185185,8.2782318592,0.0184865526,0.8577753387,ok
12_bac,1,686,0.0117845118,0.0103382308,0.0117845118,5.7736968994,0.0117861547,0.8562998967,ok
12_bac,1,687,0.0185185185,0.0119401082,0.0185185185,6.4034559727,0.0185471995,0.8576025162,ok
12_bac,1,688,0.0202020202,0.0003877155,0.0202020202,9.915323019,0.0201553208,0.6563751341,ok
966_bac,1,877,0.2722363791,0.0919791287,0.1760722348,2.9103541374,0.7428571429,0.9389016098,ok
966_bac,1,878,0.2747239413,0.0838490474,0.1805869074,2.7622020245,0.7547169811,1.0901378831,ok
966_bac,1,879,0.28467419,0.0726853537,0.1986455982,2.986137867,0.8,1.3522017912,ok
966_bac,1,880,0.3195000607,0.0930712292,0.2618510158,3.1087169647,0.935483871,1.3922297726,ok
966_bac,1,881,0.2801844436,0.1374833151,0.230248307,3.1454861164,0.8571428571,1.3231227916,ok
966_bac,1,882,0.3100351899,0.284916879,0.2844243792,3.1292769909,0.9618320611,3.733477214,ok
966_bac,1,883,0.2354083242,0.14355054,0.1489841986,4.7264809609,0.6534653465,1.4093950823,ok
966_bac,1,884,0.3210168669,0.1602960806,0.1851015801,3.0887579918,0.7961165049,0.9264335541,ok
966_bac,1,885,0.2115034583,0.081543502,0.1851015801,2.776722908,0.7256637168,1.3444451244,ok
966_bac,1,886,0.2941390608,0.144763985,0.1760722348,2.8458099365,0.7572815534,0.7319593673,ok
1002_bac,1,1248,0.386607375,0.316447357,0.6734115743,3.4351270199,1.234421365,1.459082129,ok
1002_bac,1,1249,0.3834399542,0.2730639205,0.6677458519,4.8309509754,1.2304250559,1.4507610911,ok
1002_bac,1,1250,0.3809660027,0.282841837,0.6693646297,4.7696518898,1.229739777,1.4499363783,ok
1002_bac,1,1251,0.397496576,0.2994452246,0.7049777418,3.6896538734,1.2523364486,1.1668162787,ok
1002_bac,1,1252,0.3863958669,0.3221667447,0.6790772966,3.7542340756,1.2365512159,1.4173130184,ok
1002_bac,1,1243,0.399459094,0.3419028796,0.6782679077,3.374227047,1.2433234421,1.3301589785,ok
1002_bac,1,1244,0.3976491392,0.3381754824,0.6750303521,3.3672988415,1.2410714286,1.2593307362,ok
1002_bac,1,1245,0.3915847506,0.2950416948,0.6823148523,4.9781720638,1.2406181016,1.4569243165,ok
1002_bac,1,1246,0.3868188832,0.2821830412,0.6677458519,5.8916721344,1.2322628828,1.4582504567,ok
1002_bac,1,1247,0.4023855342,0.3322272499,0.6774585188,4.3107380867,1.2446096654,1.4723262495,ok
1069_bac,1,1332,0.8735710397,0.9866630376,0.2525745257,2.858164072,1.9662447257,12.2526060984,ok
1069_bac,1,1333,0.8060696788,0.7248911268,0.1181571816,2.9468779564,1.9292035398,11.1786308387,ok
1069_bac,1,1334,0.8051850844,0.4481491562,0.3642276423,2.8913049698,1.9649122807,13.4419566169,ok
1069_bac,1,1335,0.8093358737,0.9469243332,0.1246612466,3.1619250774,1.9327731092,11.2065190149,ok
1069_bac,1,1336,0.8120577028,0.4362411541,0.1300813008,4.0636398792,1.935483871,9.7805320368,ok
1069_bac,1,1337,0.7842950463,0.4097033206,0.074796748,3.2048430443,1.8904109589,4.680809988,ok
1069_bac,1,1338,0.8160724007,0.4612139358,0.3859078591,2.9647350311,1.9668508287,13.6151768628,ok
1069_bac,1,1339,0.8166167665,0.4478769733,0.3869918699,3.159512043,1.9669421488,13.6746928367,ok
1069_bac,1,1340,0.7670794774,0.4767283615,0.2883468835,2.9196670055,1.9558823529,13.0340430515,ok
396_bac,1,266,0.2087811363,0.0599607349,0.1803402647,9.3856890202,0.2080337534,0.7645195576,ok
396_bac,1,267,0.243968068,0.0642956451,0.2064272212,12.5869350433,0.2477571904,0.8198498717,ok
396_bac,1,268,0.2475396191,0.0581576252,0.2041587902,15.7625191212,0.2515242218,0.7744149297,ok
396_bac,1,269,0.2391431247,0.0706373674,0.2098298677,9.4585540295,0.2519655315,0.8111683428,ok
396_bac,1,270,0.245631092,0.062858317,0.2086956522,17.7380568981,0.2497415237,0.7926617825,ok
396_bac,1,271,0.2569766005,0.0580258643,0.2086956522,15.2256658077,0.2561584648,0.7670749181,ok
396_bac,1,272,0.2255182595,0.0564254585,0.1973534972,9.1589720249,0.2322716448,0.7666142582,ok
